,fraction_with_jobs_outside,hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype,year,zone_id
1251,0.0,0,0,71.4311,1,0,87500,14104829,0,738010,0,0,1,93,0,1,1,Own,Duplex/Triplex/Rowhouse,,2014,92.0
1252,0.0,2,0,68.6611,0,0,30000,14104828,0,1265,1,0,3,67,0,1,1,Rent,Dorm Room/Rented room,,2014,66.0
1253,0.0,0,1,260.091,1,0,-1,14104827,1,932521,0,0,3,1551,0,1,1,Rent,Dorm Room/Rented room,,2014,1550.0
1254,0.0,0,0,119.517,0,0,40000,14104826,0,1101796,0,1,1,325,0,1,0,Own,Detached Single House,,2014,324.0
1255,0.0,0,0,65.1365,2,0,175000,14104825,0,825068,0,0,2,323,0,1,2,Own,Detached Single House,,2014,322.0
1256,0.0,0,0,89.1745,1,0,40000,14104824,0,894560,0,0,1,239,0,1,1,Rent,Dorm Room/Rented room,,2014,238.0
1257,0.0,0,0,48.5565,1,0,175000,14104823,0,1469,0,0,1,275,0,1,1,Rent,Apartment/Condo,,2014,274.0
1258,0.0,0,0,60.7491,0,0,125000,14104822,0,1223741,2,0,2,278,0,2,2,Own,Detached Single House,,2014,277.0
1259,0.0,0,0,39.3409,1,0,175000,14104821,0,1505,1,0,2,311,0,1,2,Rent,Duplex/Triplex/Rowhouse,,2014,310.0
1260,0.0,0,0,97.9281,1,0,40000,14104820,0,1201673,0,0,1,322,0,1,1,Rent,Dorm Room/Rented room,,2014,321.0
1261,0.0,1,0,115.5778,1,0,125000,14104819,0,1093886,0,0,2,359,0,1,1,Rent,Detached Single House,,2014,358.0
1262,0.0,0,0,111.2859,1,0,40000,14104818,0,1120127,0,0,1,338,0,0,1,Own,Dorm Room/Rented room,,2014,337.0
1263,0.0,0,0,143.943,1,0,-1,14104817,0,1561,0,0,1,367,0,1,1,,Detached Single House,,2014,366.0
1264,0.0,0,0,69.6521,1,0,87500,14104816,0,852124,1,0,2,402,0,1,2,Rent,Dorm Room/Rented room,,2014,401.0
1265,0.0,0,0,86.5314,0,0,125000,14104815,1,1101869,0,0,1,428,0,0,0,Own,Dorm Room/Rented room,,2014,427.0
1266,0.0,0,1,37.9322,2,0,125000,14104814,0,926109,0,0,3,649,0,2,2,Own,Dorm Room/Rented room,,2014,648.0
1267,0.0,0,0,200.2617,0,0,87500,14104813,2,1943,0,0,2,784,0,2,0,Own,Detached Single House,,2014,749.0
1268,0.0,0,0,117.1339,2,0,62500,14104812,0,1005694,0,0,2,1821,0,2,2,Rent,Dorm Room/Rented room,,2014,1820.0
1269,0.0,0,0,100.0869,1,0,40000,14104811,0,1115814,0,0,1,427,0,1,1,Rent,Dorm Room/Rented room,,2014,426.0
1270,0.0,0,0,133.4565,1,0,125000,14104810,0,984760,0,0,1,1720,0,1,1,Rent,Dorm Room/Rented room,,2014,1719.0
1271,0.0,0,1,264.0641,1,0,40000,14104809,1,1146656,0,0,3,1821,0,1,1,Own,Detached Single House,,2014,1820.0
1272,0.0,0,0,53.5668,1,0,87500,14104808,0,806007,0,1,2,1696,0,1,1,Own,Detached Single House,,2014,1695.0
1273,0.0,0,0,95.3336,1,0,-1,14104807,1,288000,0,1,3,3687,0,3,1,Own,Detached Single House,,2014,3686.0
1274,0.0,0,0,72.1855,0,0,40000,14104806,0,1164351,0,1,1,92,0,1,0,Own,Dorm Room/Rented room,,2014,91.0
1275,0.0,0,0,129.8805,0,0,17500,14104805,2,737855,0,0,2,93,0,3,0,Own,Detached Single House,,2014,92.0
1276,0.0,0,0,38.3859,0,0,87500,14104804,0,886159,1,0,2,324,1,1,2,Own,Dorm Room/Rented room,,2014,323.0
1277,0.0,0,0,34.517,1,0,125000,14104803,0,1194065,0,0,1,324,0,1,1,Own,Mobile Home/Trailer,,2014,323.0
1278,0.0,1,0,62.8393,2,0,62500,14104802,0,1291,0,0,3,93,0,2,2,Rent,Dorm Room/Rented room,,2014,92.0
1279,0.0,0,0,46.3144,0,0,125000,14104801,0,834052,0,2,2,362,0,0,0,Rent,Apartment/Condo,,2014,361.0
1280,0.0,0,0,442.9988,0,0,-1,14104800,0,1582,0,1,1,388,0,1,0,Own,Apartment/Condo,,2014,387.0
1281,0.0,0,0,69.971,1,0,62500,14104799,0,852985,0,0,1,314,0,0,1,Rent,Dorm Room/Rented room,,2014,313.0
1282,0.0,0,0,102.4569,0,0,87500,14104798,0,952928,2,0,2,172,0,3,2,Own,Detached Single House,,2014,171.0
1283,0.0,0,2,188.7643,2,0,225000,14104797,0,1064110,0,0,4,401,0,2,2,Own,Detached Single House,,2014,400.0
1284,0.0,0,2,161.8292,2,0,225000,14104796,0,1061310,0,0,4,1623,0,2,2,Rent,Apartment/Condo,,2014,1622.0
1285,0.0,0,0,42.4002,1,0,125000,14104795,0,1510,0,0,1,316,0,1,1,Rent,Dorm Room/Rented room,,2014,315.0
1286,0.0,0,0,85.3647,0,0,62500,14104794,0,1522,1,0,1,328,0,1,1,Rent,Apartment/Condo,,2014,327.0
1287,0.0,0,0,120.0502,1,0,87500,14104793,0,693667,0,0,1,1533,0,1,1,Own,Duplex/Triplex/Rowhouse,,2014,1532.0
1288,0.0,0,0,83.7948,0,0,40000,14104792,0,1265842,0,1,1,176,0,0,0,,,,2014,175.0
1289,0.0,0,0,205.0208,1,0,5000,14104791,0,1078525,0,0,1,554,0,1,1,Rent,Dorm Room/Rented room,,2014,553.0
1290,0.0,0,0,56.7487,2,0,87500,14104790,0,1115650,0,0,2,429,0,1,2,Rent,Dorm Room/Rented room,,2014,428.0
1291,0.0,0,0,96.7542,2,0,62500,14104789,0,1578,0,0,2,384,0,1,2,Rent,Dorm Room/Rented room,,2014,383.0
1292,0.0,0,0,50.2276,1,0,30000,14104788,0,995306,1,0,2,398,0,0,2,Rent,Dorm Room/Rented room,,2014,397.0
1293,0.0,0,0,71.6131,1,0,175000,14104787,0,829838,0,0,2,443,1,2,2,Rent,Dorm Room/Rented room,,2014,442.0
1294,0.0,0,0,71.93,0,0,-1,14104786,0,686520,1,0,1,430,0,1,1,Rent,Dorm Room/Rented room,,2014,429.0
1295,0.0,0,0,95.2388,1,0,40000,14104785,1,1812,0,0,2,618,0,1,1,Rent,Dorm Room/Rented room,,2014,617.0
1296,0.0,0,0,101.0141,0,0,-1,14104784,0,984663,0,2,2,1731,0,2,0,Own,Detached Single House,,2014,1730.0
1297,0.0,0,0,54.7623,1,0,30000,14104783,0,1701,0,0,1,507,0,0,1,Rent,Apartment/Condo,,2014,506.0
1298,0.0,0,0,25.0052,1,0,175000,14104782,0,736637,0,0,1,423,0,1,1,Own,Detached Single House,,2014,422.0
1299,0.0,0,0,33.508,2,0,62500,14104781,0,1752,0,0,2,558,0,0,2,Rent,Dorm Room/Rented room,,2014,557.0
1300,0.0,0,0,97.9834,0,0,40000,14104780,0,771886,0,1,1,586,0,1,0,Own,Dorm Room/Rented room,,2014,585.0
1301,0.0,0,2,38.2706,1,0,62500,14104779,1,828951,0,0,4,509,0,0,1,Rent,Dorm Room/Rented room,,2014,508.0
1302,0.0,0,0,101.5546,0,0,17500,14104778,1,992159,0,0,1,78,0,0,0,Rent,Dorm Room/Rented room,,2014,77.0
1303,0.0,0,0,27.9299,2,0,-1,14104777,0,1207032,0,0,2,47,0,0,2,Rent,Dorm Room/Rented room,,2014,46.0
1304,0.0,0,0,84.4918,1,0,87500,14104776,0,2549,0,0,1,2650,0,1,1,Own,Detached Single House,,2014,2649.0
1305,0.0,0,0,100.783,2,0,125000,14104775,0,186826,0,0,2,2475,0,1,2,Own,Detached Single House,,2014,2474.0
1306,0.0,0,0,844.6873,0,0,5000,14104774,1,579575,0,0,1,3239,0,0,0,Rent,Apartment/Condo,,2014,3238.0
1307,0.0,0,0,77.9462,2,0,40000,14104773,0,1237575,0,0,2,178,0,2,2,Rent,Dorm Room/Rented room,,2014,177.0
1308,0.0,0,0,105.3944,0,0,17500,14104772,0,893988,0,1,1,242,0,0,0,Rent,Dorm Room/Rented room,,2014,241.0
1309,0.0,0,0,34.353,2,0,125000,14104771,0,1438,0,0,2,244,0,1,2,Rent,Dorm Room/Rented room,,2014,243.0
1310,0.0,0,0,90.0079,1,0,87500,14104770,0,923069,0,0,1,442,0,1,1,Rent,Dorm Room/Rented room,,2014,441.0
1311,0.0,0,0,225.9471,1,0,175000,14104769,1,427974,0,0,2,2821,0,2,1,Own,,,2014,2820.0
1312,0.0,0,0,77.1788,1,0,30000,14104768,0,491629,0,0,1,2962,0,1,1,Rent,Dorm Room/Rented room,,2014,2961.0
1313,0.0,0,0,257.018,1,0,5000,14104767,0,375815,0,0,1,3515,0,0,1,Rent,Dorm Room/Rented room,,2014,3514.0
1314,0.0,0,0,60.9981,1,0,87500,14104766,0,483091,0,0,1,2813,0,1,1,Own,Detached Single House,,2014,2812.0
1315,0.0,0,0,77.4626,1,0,275000,14104764,0,306394,1,0,2,3694,0,2,2,Own,Dorm Room/Rented room,,2014,3693.0
1316,0.0,0,0,239.2515,0,0,175000,14104763,1,305737,0,0,1,3694,0,1,0,Rent,Detached Single House,,2014,3693.0
1317,0.0,0,0,74.3366,0,0,62500,14104762,0,260265,0,2,2,3468,0,2,0,Own,Detached Single House,,2014,3467.0
1318,0.0,0,0,94.3439,0,0,175000,14104761,1,259582,0,1,2,3468,0,3,0,Own,Detached Single House,,2014,3467.0
1319,0.0,0,0,211.9682,1,0,175000,14104760,0,1341,0,1,2,145,0,2,1,Own,Detached Single House,,2014,144.0
1320,0.0,0,0,232.0052,2,0,175000,14104759,0,1320,0,0,2,124,0,2,2,Own,Detached Single House,,2014,123.0
1321,0.0,0,0,222.5269,1,0,87500,14104758,0,927551,0,0,1,116,0,1,1,Own,Detached Single House,,2014,115.0
1322,0.0,0,0,204.6909,0,0,62500,14104757,0,703790,1,0,1,103,0,2,1,Own,Detached Single House,,2014,102.0
1323,0.0,0,0,277.8474,2,0,125000,14104756,0,1151316,0,0,2,160,0,6,2,,Detached Single House,,2014,159.0
1324,0.0,0,2,507.7586,2,0,175000,14104755,0,1585,0,0,4,391,0,2,2,Own,Detached Single House,,2014,390.0
1325,0.0,0,0,410.2747,0,0,-1,14104754,0,1525,1,0,1,331,0,2,1,Own,Detached Single House,,2014,330.0
1326,0.0,0,0,70.2715,1,0,62500,14104753,0,1204710,0,0,1,570,0,0,1,Rent,Dorm Room/Rented room,,2014,569.0
1327,0.0,0,0,86.1412,2,0,87500,14104752,0,828952,0,0,2,519,0,2,2,Other,Dorm Room/Rented room,,2014,518.0
1328,0.0,0,0,71.93,1,0,62500,14104751,0,1160404,0,0,1,454,0,1,1,Rent,Dorm Room/Rented room,,2014,453.0
1329,0.0,0,0,52.6357,1,0,125000,14104750,1,1176424,0,0,2,720,0,2,1,Own,Dorm Room/Rented room,,2014,719.0
1330,0.0,0,0,136.9962,1,0,30000,14104749,0,1156792,0,0,1,736,0,1,1,Rent,Apartment/Condo,,2014,735.0
1331,0.0,0,0,172.325,0,0,30000,14104748,0,1855,1,0,1,661,0,1,1,Rent,Detached Single House,,2014,660.0
1332,0.0,0,0,37.9301,1,0,62500,14104747,0,1913,0,0,1,720,0,0,1,Rent,Dorm Room/Rented room,,2014,719.0
1333,0.0,0,0,191.537,0,0,30000,14104746,0,1873,0,1,1,679,0,0,0,Rent,Dorm Room/Rented room,,2014,678.0
1334,0.0,0,0,68.6315,2,0,175000,14104745,0,1624,0,0,2,430,0,1,2,Rent,Dorm Room/Rented room,,2014,429.0
1335,0.0,0,0,79.665,1,0,30000,14104744,0,866815,0,0,1,430,0,0,1,Rent,Dorm Room/Rented room,,2014,429.0
1336,0.0,0,0,58.8366,2,0,125000,14104743,0,716683,0,0,2,486,0,2,2,Rent,Dorm Room/Rented room,,2014,485.0
1337,0.0,0,0,87.9326,1,0,87500,14104742,0,1115786,0,0,1,427,0,0,1,Rent,Dorm Room/Rented room,,2014,426.0
1338,0.0,0,0,42.6399,1,0,40000,14104741,0,1116056,0,0,1,426,0,0,1,Rent,Dorm Room/Rented room,,2014,425.0
1339,0.0,0,0,25.8558,0,0,-1,14104740,0,1618,0,1,1,424,0,0,0,Own,Dorm Room/Rented room,,2014,423.0
1340,0.0,0,0,246.9176,0,0,87500,14104739,1,1184976,0,0,1,743,0,1,0,Own,Detached Single House,,2014,742.0
1341,0.0,0,0,261.2888,1,0,87500,14104738,0,1017879,0,0,1,621,0,1,1,Rent,Dorm Room/Rented room,,2014,620.0
1342,0.0,0,0,205.8099,0,0,62500,14104737,0,711050,0,2,2,694,0,2,0,Own,Dorm Room/Rented room,,2014,693.0
1343,0.0,0,0,633.9749,3,0,175000,14104736,0,1006963,0,0,3,1854,0,4,3,Own,Detached Single House,,2014,1853.0
1344,0.0,0,0,315.9825,2,0,125000,14104735,0,2597,1,0,4,1795,1,4,4,,Other,,2014,1794.0
1345,0.0,0,0,185.4753,2,0,125000,14104734,0,1178496,0,0,2,1775,0,2,2,Rent,Duplex/Triplex/Rowhouse,,2014,1774.0
1346,0.0,0,0,294.1416,1,0,275000,14104733,0,1276230,1,0,2,1700,0,2,2,Own,Detached Single House,,2014,1699.0
1347,0.0,0,0,444.3865,0,0,30000,14104732,1,1047121,1,0,2,1685,0,2,1,Own,Duplex/Triplex/Rowhouse,,2014,1684.0
1348,0.0,0,0,325.3293,0,0,175000,14104731,1,934871,0,1,2,1721,0,3,0,Own,Detached Single House,,2014,1720.0
1349,0.0,0,0,462.8022,1,0,125000,14104730,0,761226,1,1,3,1694,0,4,2,Own,Detached Single House,,2014,1693.0
1350,0.0,0,0,816.0298,4,0,87500,14104729,0,785384,0,0,4,1725,0,3,4,Own,Duplex/Triplex/Rowhouse,,2014,1724.0
1351,0.0,0,0,329.5046,2,1,175000,14104728,1,1072340,0,0,4,1755,0,4,2,Own,Detached Single House,,2014,1754.0
1352,0.0,0,0,239.5184,1,0,125000,14104727,0,1138375,1,0,2,1044,0,2,2,Rent,Dorm Room/Rented room,,2014,1043.0
1353,0.0,0,0,290.6835,0,0,62500,14104726,0,917,0,2,2,1064,0,1,0,Own,Detached Single House,,2014,1063.0
1354,0.0,0,0,287.5408,1,0,62500,14104725,0,781471,0,0,1,934,0,2,1,Own,Detached Single House,,2014,933.0
1355,0.0,1,0,225.4541,2,1,125000,14104724,0,1097462,0,0,4,1394,0,2,2,Own,Detached Single House,,2014,1393.0
1356,0.0,1,1,702.4798,1,0,62500,14104723,0,779039,1,0,4,1337,0,2,2,Own,Detached Single House,,2014,1336.0
1357,0.0,2,1,77.7064,0,0,87500,14104722,2,1164199,0,0,5,1229,0,2,0,Own,Detached Single House,,2014,1228.0
1358,0.0,0,0,442.096,1,0,125000,14104721,0,930454,0,0,1,1069,0,2,1,Own,Detached Single House,,2014,1068.0
1359,0.0,0,0,215.5746,1,0,62500,14104720,1,935,0,0,2,1084,0,3,1,Own,Detached Single House,,2014,1083.0
1360,0.0,0,0,426.7979,1,1,175000,14104719,0,998183,0,0,2,1973,0,2,1,Own,Detached Single House,,2014,1972.0
1361,0.0,0,0,390.6169,1,0,40000,14104718,0,965874,0,0,1,1329,0,1,1,Rent,Dorm Room/Rented room,,2014,1328.0
1362,0.0,0,1,344.0245,2,0,125000,14104717,0,869357,0,0,3,1330,0,2,2,Own,Detached Single House,,2014,1329.0
1363,0.0,0,0,250.6126,1,0,125000,14104716,1,266397,0,0,2,3476,0,2,1,Own,Detached Single House,,2014,3475.0
1364,0.0,2,0,373.6225,1,0,-1,14104714,1,2642,0,0,4,1744,0,2,1,Own,Detached Single House,,2014,1743.0
1365,0.0,2,0,481.9442,1,0,-1,14104713,1,1196529,0,0,4,1792,0,3,1,Own,Detached Single House,,2014,1791.0
1366,0.0,0,0,338.746,0,0,30000,14104712,1,342847,1,0,2,3642,0,1,1,Rent,Dorm Room/Rented room,,2014,3641.0
1367,0.0,0,0,149.6565,0,0,-1,14104711,0,442273,0,2,2,2983,0,1,0,Own,Detached Single House,,2014,2982.0
1368,0.0,0,0,174.2364,0,0,62500,14104710,0,405291,0,2,2,2696,0,2,0,Own,Detached Single House,,2014,2695.0
1369,0.0,0,2,710.8011,1,0,87500,14104709,1,575439,0,0,4,3279,0,2,1,Own,Detached Single House,,2014,3278.0
1370,0.0,0,0,172.244,0,0,17500,14104708,0,661508,0,1,1,3144,0,0,0,Rent,Apartment/Condo,,2014,3143.0
1371,0.0,0,1,812.2398,1,0,87500,14104707,1,544409,0,0,3,3435,0,2,1,Own,Detached Single House,,2014,3434.0
1372,0.0,0,0,325.8291,2,0,87500,14104706,0,174576,0,0,2,2427,0,2,2,Own,Detached Single House,,2014,2426.0
1373,0.0,0,0,320.8954,1,0,37500,14104705,0,115314,0,1,2,2315,0,2,1,Own,Detached Single House,,2014,2314.0
1374,0.0,0,0,470.4037,1,0,125000,14104704,1,485151,0,0,2,3081,0,2,1,Own,Detached Single House,,2014,3080.0
1375,0.0,0,0,376.8993,1,0,125000,14104703,1,478880,1,0,3,3087,0,2,2,Own,Detached Single House,,2014,3086.0
1376,0.0,0,0,678.8433,1,0,175000,14104702,0,622558,0,0,2,3442,1,2,2,Own,Detached Single House,,2014,3441.0
1377,0.0,0,0,349.4428,2,0,125000,14104701,0,238919,0,0,2,2621,0,2,2,Own,Detached Single House,,2014,2620.0
1378,0.0,0,0,216.4838,1,0,87500,14104700,0,235026,0,0,1,2617,0,1,1,Own,Detached Single House,,2014,2616.0
1379,0.0,0,1,668.8689,0,0,17500,14104699,1,246250,0,0,2,2641,0,0,0,Rent,Detached Single House,,2014,2640.0
1380,0.0,0,0,192.3319,0,0,-1,14104698,0,167356,0,2,2,2554,0,3,0,Own,Detached Single House,,2014,2553.0
1381,0.0,0,1,189.7901,2,0,87500,14104697,0,230610,0,0,3,2613,0,3,2,Own,Detached Single House,,2014,2612.0
1382,0.0,0,0,120.1424,1,0,125000,14104696,0,192102,0,0,1,2496,0,1,1,Own,Detached Single House,,2014,2498.0
1383,0.0,1,0,353.8466,2,0,175000,14104695,0,187212,0,0,3,2465,0,2,2,Own,Detached Single House,,2014,2464.0
1384,0.0,0,0,347.9889,0,0,30000,14104694,2,72141,0,0,2,2222,0,1,0,Rent,Dorm Room/Rented room,,2014,2221.0
1385,0.0,0,0,530.0312,0,0,30000,14104693,0,159614,0,1,1,2444,0,2,0,Own,Detached Single House,,2014,2443.0
1386,0.0,2,0,597.4372,1,0,87500,14104692,0,8925,1,0,4,2098,0,3,2,Own,Detached Single House,,2014,2097.0
1387,0.0,0,0,393.3538,0,0,62500,14104691,1,940361,2,0,3,86,0,2,2,Own,Detached Single House,,2014,85.0
1388,0.0,0,0,110.6287,1,0,62500,14104690,0,729153,0,0,1,684,0,1,1,Own,Detached Single House,,2014,683.0
1389,0.0,0,0,56.7959,2,0,-1,14104689,0,911575,0,0,2,141,0,3,2,Own,Detached Single House,,2014,140.0
1390,0.0,0,0,350.7943,2,0,175000,14104688,0,1253576,0,0,2,700,0,1,2,Own,Duplex/Triplex/Rowhouse,,2014,699.0
1391,0.0,0,0,177.9888,2,0,175000,14104687,0,227581,0,0,2,2636,0,3,2,Own,Detached Single House,,2014,2635.0
1392,0.0,0,0,121.943,2,0,87500,14104686,0,212094,0,0,2,2579,0,2,2,Own,Detached Single House,,2014,2578.0
1393,0.0,0,0,348.4062,0,0,62500,14104685,0,1087298,0,2,2,33,0,2,0,Own,Detached Single House,,2014,32.0
1394,0.0,0,0,76.3359,1,0,175000,14104684,2,1147341,0,0,3,741,0,2,1,Own,Detached Single House,,2014,740.0
1395,0.0,1,0,140.7363,1,0,125000,14104683,0,1296,1,0,3,98,0,2,2,Own,Detached Single House,,2014,97.0
1396,0.0,0,0,186.1906,1,0,125000,14104682,1,721581,0,0,2,1848,0,5,1,Own,Detached Single House,,2014,1847.0
1397,0.0,0,0,213.6581,0,0,275000,14104681,1,1121729,0,1,2,850,0,3,0,Own,Detached Single House,,2014,849.0
1398,0.0,0,0,1066.9989,1,0,62500,14104680,0,876929,1,1,3,1041,0,2,2,Own,Detached Single House,,2014,1040.0
1399,0.0,1,0,468.0357,2,0,225000,14104679,0,1244526,0,0,3,1119,0,2,2,Own,Detached Single House,,2014,1118.0
1400,0.0,0,0,501.7191,0,0,-1,14104678,0,1220532,0,1,1,1114,0,1,0,Own,Detached Single House,,2014,1113.0
1401,0.0,0,0,329.3965,1,0,125000,14104677,0,688659,0,0,1,1677,0,0,1,Rent,Dorm Room/Rented room,,2014,1676.0
1402,0.0,0,0,305.645,1,0,40000,14104676,0,2682,0,0,1,2422,0,1,1,Own,Detached Single House,,2014,2421.0
1403,0.0,0,0,211.8323,2,0,125000,14104674,0,108928,0,0,2,2265,0,2,2,Own,Detached Single House,,2014,2264.0
1404,0.0,0,0,1086.0546,0,0,30000,14104673,0,518405,0,2,2,3275,0,1,0,Own,Detached Single House,,2014,3274.0
1405,0.0,0,0,350.259,1,0,17500,14104672,0,170649,0,0,1,2416,0,1,1,Rent,Mobile Home/Trailer,,2014,2415.0
1406,0.0,0,0,289.1878,0,0,30000,14104671,0,52747,0,1,1,2195,0,2,0,Own,Detached Single House,,2014,2194.0
1407,0.0,0,0,1107.0918,2,0,62500,14104670,0,227208,0,0,2,2537,0,0,2,Rent,Dorm Room/Rented room,,2014,2536.0
1408,0.0,2,0,55.3648,2,0,125000,14104669,0,2357,0,0,4,14,0,2,2,Own,Detached Single House,,2014,13.0
1409,0.0,0,0,91.0241,0,0,40000,14104668,0,824436,0,1,1,4,0,0,0,Rent,Dorm Room/Rented room,,2014,3.0
1410,0.0,1,0,74.3938,2,0,125000,14104667,0,847567,0,0,3,1525,0,2,2,Own,Detached Single House,,2014,1524.0
1411,0.0,0,0,153.9766,1,0,62500,14104666,1,788158,0,0,2,1630,0,1,1,Rent,Dorm Room/Rented room,,2014,1629.0
1412,0.0,0,0,121.3969,1,0,40000,14104665,0,1154046,1,0,2,201,0,0,2,Rent,Dorm Room/Rented room,,2014,200.0
1413,0.0,0,2,128.8487,1,0,87500,14104664,1,1087633,0,0,4,77,0,2,1,Own,Detached Single House,,2014,76.0
1414,0.0,0,0,113.1664,2,0,175000,14104663,0,718268,0,0,2,472,0,2,2,Rent,Dorm Room/Rented room,,2014,471.0
1415,0.0,0,0,81.9841,1,0,40000,14104662,0,751788,0,0,1,304,0,0,1,Rent,Dorm Room/Rented room,,2014,303.0
1416,0.0,0,0,48.397,1,0,62500,14104661,0,1499,0,0,1,305,0,1,1,Rent,,,2014,304.0
1417,0.0,0,0,31.0083,0,0,62500,14104659,0,1016899,2,0,2,307,0,1,2,Rent,Dorm Room/Rented room,,2014,306.0
1418,0.0,0,0,85.5938,1,0,17500,14104658,0,1001206,1,0,2,307,0,0,2,Rent,Dorm Room/Rented room,,2014,306.0
1419,0.0,0,0,384.9381,0,0,5000,14104657,2,1225073,0,0,2,283,0,3,0,Rent,Detached Single House,,2014,282.0
1420,0.0,0,0,91.0857,1,0,30000,14104656,0,1479,0,0,1,285,0,0,1,Rent,Dorm Room/Rented room,,2014,284.0
1421,0.0,0,0,135.4947,0,0,-1,14104655,1,1108973,0,0,1,282,0,0,0,Rent,Dorm Room/Rented room,,2014,281.0
1422,0.0,0,0,81.2833,1,0,175000,14104654,0,716718,0,0,1,473,0,1,1,Rent,Dorm Room/Rented room,,2014,472.0
1423,0.0,0,0,41.134,2,0,125000,14104653,0,716718,0,0,2,473,0,0,2,Rent,Dorm Room/Rented room,,2014,472.0
1424,0.0,0,0,69.9951,0,0,87500,14104652,0,913863,0,1,1,46,0,1,0,Own,Detached Single House,,2014,45.0
1425,0.0,0,0,85.0601,0,0,40000,14104651,0,1230924,1,0,1,46,0,1,1,Own,Dorm Room/Rented room,,2014,45.0
1426,0.0,0,0,143.2946,2,0,125000,14104650,0,1154046,0,0,2,201,0,1,2,Rent,Dorm Room/Rented room,,2014,200.0
1427,0.0,0,0,184.73,0,0,12500,14104649,0,3292,2,0,2,201,0,1,2,Rent,Dorm Room/Rented room,,2014,200.0
1428,0.0,0,0,64.7245,0,0,40000,14104648,0,1089794,0,1,1,70,0,1,0,Own,Dorm Room/Rented room,,2014,69.0
1429,0.0,0,0,78.9225,1,0,40000,14104647,0,1273,0,0,1,75,0,1,1,Rent,Dorm Room/Rented room,,2014,74.0
1430,0.0,0,0,174.4689,2,0,175000,14104646,0,1217583,0,0,2,1952,0,1,2,Own,Detached Single House,,2014,1951.0
1431,0.0,0,1,354.7787,1,0,5000,14104645,1,3358,0,0,3,1624,0,1,1,Rent,Dorm Room/Rented room,,2014,1622.0
1432,0.0,1,0,353.9969,1,0,30000,14104644,0,818054,0,0,2,1570,0,1,1,Rent,Duplex/Triplex/Rowhouse,,2014,1569.0
1433,0.0,0,0,113.3661,1,0,30000,14104643,0,836989,1,0,2,16,0,1,2,Rent,Detached Single House,,2014,15.0
1434,0.0,0,0,218.6278,0,0,87500,14104642,0,141470,0,0,1,2367,1,2,1,Own,Detached Single House,,2014,2366.0
1435,0.0,0,0,183.8668,1,0,87500,14104641,0,93693,0,1,2,2357,0,3,1,Own,Dorm Room/Rented room,,2014,2356.0
1436,0.0,0,0,661.5253,0,0,17500,14104640,1,34018,0,1,2,2363,0,2,0,Own,Detached Single House,,2014,2362.0
1437,0.0,0,1,45.8981,2,0,87500,14104639,0,1080492,0,0,3,711,0,1,2,Own,Duplex/Triplex/Rowhouse,,2014,710.0
1438,0.0,0,0,125.2696,0,0,5000,14104638,2,1997,0,0,2,806,0,1,0,Rent,Mobile Home/Trailer,,2014,805.0
1439,0.0,0,0,3284.0278,3,0,175000,14104637,0,134983,0,0,3,2409,0,2,3,Own,Dorm Room/Rented room,,2014,2408.0
1440,0.0,0,1,391.7871,3,0,-1,14104636,1,2495,0,0,5,2583,0,4,3,Rent,Detached Single House,,2014,2582.0
1441,0.0,0,0,389.1752,0,0,175000,14104635,0,407226,0,2,2,2741,0,2,0,Own,Detached Single House,,2014,2740.0
1442,0.0,0,0,344.4266,0,0,62500,14104634,0,93,1,0,1,2727,0,1,1,Own,Detached Single House,,2014,2726.0
1443,0.0,0,0,145.3706,1,0,87500,14104633,1,50,0,0,2,2684,0,2,1,Own,Detached Single House,,2014,2683.0
1444,0.0,0,0,195.7506,0,0,5000,14104632,0,449225,0,1,1,2686,0,2,0,Own,Other,,2014,2685.0
1445,0.0,0,0,562.6777,3,0,125000,14104631,0,513122,0,0,3,3324,0,3,3,Own,Detached Single House,,2014,3323.0
1446,0.0,4,2,385.5459,1,0,40000,14104630,1,107286,0,0,8,2265,0,2,1,Rent,Mobile Home/Trailer,,2014,2264.0
1447,0.0,0,0,78.4034,2,0,275000,14104629,0,118742,0,0,2,2306,0,2,2,Own,Detached Single House,,2014,2305.0
1448,0.0,0,0,471.7681,1,0,40000,14104628,0,171437,0,0,1,2426,0,1,1,Rent,Dorm Room/Rented room,,2014,2425.0
1449,0.0,0,0,251.9848,0,0,17500,14104627,0,177051,0,1,1,2425,0,2,0,Own,Other,,2014,2424.0
1450,0.0,0,0,255.0502,1,0,62500,14104626,0,190366,0,0,2,2475,1,2,2,Rent,Duplex/Triplex/Rowhouse,,2014,2474.0
1451,0.0,0,0,443.8088,1,0,87500,14104625,0,307212,0,0,1,3551,0,1,1,Own,Detached Single House,,2014,3552.0
1452,0.0,0,0,173.4269,0,0,30000,14104624,0,475668,0,1,1,2785,0,1,0,Own,Dorm Room/Rented room,,2014,2784.0
1453,0.0,0,0,314.8913,1,0,175000,14104623,0,339619,0,0,1,3646,0,1,1,Own,Detached Single House,,2014,3645.0
1454,0.0,0,0,365.3191,1,0,-1,14104622,0,344970,1,0,2,3642,0,4,2,Own,Detached Single House,,2014,3641.0
