hhid expwt_initial expwt_final_3
14106038 388.5321 203.5908
14106039 388.5321 248.4509
14106040 388.5321 590.0445
14106041 388.5321 94.3993
14106042 388.5321 84.7918
14106043 388.5321 461.7053
14106044 388.5321 197.4496
14106045 388.5321 198.4097
14106046 388.5321 186.0722
14106047 388.5321 778.1876
14106048 388.5321 190.3717
14106049 388.5321 2169.9855
14106050 388.5321 343.9912
14106051 388.5321 115.1794
14106052 388.5321 173.3905
14106053 388.5321 937.1594
14106054 388.5321 256.8755
14106055 388.5321 916.4031
14106056 388.5321 487.7578
14106057 327.1560 227.4254
14106058 381.6794 271.7649
14106059 327.1560 174.8373
14106060 381.6794 398.2326
14106061 327.1560 294.0266
14106062 327.1560 407.4941
14106063 327.1560 105.0040
14106064 327.1560 419.9198
14106065 327.1560 348.8189
14106066 327.1560 470.5833
14106067 381.6794 268.1232
14106068 381.6794 396.8798
14106069 381.6794 450.9153
14106070 381.6794 332.5451
14106071 381.6794 934.5281
14106072 381.6794 319.0814
14106073 381.6794 163.5920
14106074 381.6794 335.0391
14106075 381.6794 779.1919
14106076 381.6794 418.6806
14106077 381.6794 487.5247
14106078 381.6794 157.6155
14106079 381.6794 266.7558
14106080 381.6794 251.7142
14106081 381.6794 454.0401
14106082 381.6794 202.0912
14106083 381.6794 78.4034
14106084 381.6794 1018.2225
14106085 381.6794 469.5052
14106086 381.6794 186.9920
14106087 381.6794 249.5401
14106088 381.6794 474.2601
14106089 381.6794 174.1818
14106090 381.6794 117.5740
14106091 381.6794 1226.8197
14106092 381.6794 178.5999
14106093 94.2051 73.1214
14106094 94.2051 110.5695
