day,dow,fhtours,hdexpfac,hhno,jttours,phtours
1,3,0,169.94,6401,0,0
2,4,0,169.94,6401,0,0
1,3,0,49.84,6406,0,0
2,4,0,49.84,6406,0,0
1,3,0,62.57,6408,0,0
2,4,0,62.57,6408,0,0
1,3,0,53.24,6419,0,0
2,4,0,53.24,6419,0,0
1,3,0,35.28,6426,0,0
2,4,0,35.28,6426,0,0
1,3,0,34.21,6432,0,0
2,4,0,34.21,6432,1,0
1,3,0,44.08,6448,0,0
2,4,0,44.08,6448,0,0
1,3,0,32.56,6454,0,0
2,4,0,32.56,6454,0,0
1,3,0,318.43,6456,0,0
2,4,0,318.43,6456,0,0
1,3,0,437.22,6463,0,0
2,4,0,437.22,6463,0,0
1,3,0,167.13,6469,0,0
2,4,0,167.13,6469,0,0
1,1,0,124.84,6501,0,0
2,2,0,124.84,6501,0,0
1,1,0,61.65,6518,0,0
2,2,0,61.65,6518,0,0
1,3,0,130.39,6559,0,0
2,4,0,130.39,6559,0,0
1,3,0,156.57,6573,0,0
2,4,0,156.57,6573,0,0
1,3,0,169.35,6575,0,0
2,4,0,169.35,6575,0,0
1,1,0,54.29,6579,0,0
2,2,0,54.29,6579,0,0
1,3,0,148.07,6582,0,0
2,4,0,148.07,6582,0,0
1,3,0,145.89,6588,1,0
2,4,0,145.89,6588,2,0
1,3,0,88.17,6594,0,0
2,4,0,88.17,6594,0,0
1,3,0,80.78,6600,0,0
2,4,0,80.78,6600,0,0
1,3,0,310.48,6607,0,2
2,4,0,310.48,6607,3,0
1,1,0,306.46,6623,1,0
2,2,0,306.46,6623,1,0
1,1,0,338.65,6639,0,1
2,2,0,338.65,6639,1,1
1,1,0,190.32,6643,0,0
2,2,0,190.32,6643,0,0
1,3,0,151.24,6666,0,0
2,4,0,151.24,6666,0,0
1,3,0,73.32,6667,0,0
2,4,1,73.32,6667,1,0
1,1,0,204.65,6671,0,0
2,2,0,204.65,6671,1,0
1,3,0,75.82,6675,0,0
2,4,0,75.82,6675,0,0
1,1,0,54.54,6683,0,0
2,2,0,54.54,6683,0,0
1,3,0,566.24,6698,0,0
2,4,0,566.24,6698,0,0
1,3,0,144.32,6721,0,0
2,4,0,144.32,6721,0,0
1,3,0,182.04,6723,1,0
2,4,0,182.04,6723,2,0
1,3,0,235.5,6728,0,0
2,4,0,235.5,6728,0,0
1,3,0,121.22,6732,0,0
2,4,0,121.22,6732,0,0
1,3,0,63.19,6739,0,0
2,4,0,63.19,6739,0,0
1,1,0,213.33,6760,0,0
2,2,0,213.33,6760,0,0
1,3,0,239.26,6778,0,0
2,4,0,239.26,6778,0,0
1,3,0,207.2,6783,0,0
2,4,0,207.2,6783,0,0
1,3,0,126.82,6796,0,0
2,4,0,126.82,6796,0,0
1,3,0,165.21,6798,0,0
2,4,0,165.21,6798,0,0
1,1,0,110.36,6802,0,0
2,2,0,110.36,6802,0,0
1,3,0,298.55,6819,0,0
2,4,0,298.55,6819,0,0
1,1,0,59.99,6823,0,0
2,2,0,59.99,6823,0,0
1,4,0,363.5,6835,0,0
2,5,0,363.5,6835,0,0
1,1,1,428.17,6848,1,0
2,2,0,428.17,6848,0,0
1,3,0,37.13,6885,0,0
2,4,0,37.13,6885,0,0
1,3,0,112.68,6891,0,0
2,4,0,112.68,6891,0,0
1,3,0,100.36,6895,0,0
2,4,0,100.36,6895,0,0
1,2,0,41.38,6896,0,0
2,3,0,41.38,6896,0,0
1,2,2,196.04,6903,0,0
2,3,4,196.04,6903,1,0
1,3,0,110.46,6912,0,0
2,4,0,110.46,6912,0,0
1,3,0,54.68,6916,0,0
2,4,0,54.68,6916,0,0
1,3,2,144.53,6921,0,0
2,4,0,144.53,6921,0,0
1,3,0,160.82,6922,0,0
2,4,0,160.82,6922,0,0
1,3,0,170.01,6925,0,0
2,4,0,170.01,6925,0,0
1,3,3,151.63,6929,1,0
2,4,1,151.63,6929,1,0
1,3,0,107.75,6932,0,0
2,4,0,107.75,6932,0,0
1,1,0,96.0,6961,0,0
2,2,0,96.0,6961,0,0
1,1,0,62.08,6989,1,0
2,2,0,62.08,6989,0,0
1,1,0,271.83,7016,0,0
2,2,0,271.83,7016,1,0
1,2,0,44.65,7019,0,0
2,3,0,44.65,7019,0,0
1,1,0,193.1,7022,1,0
2,2,0,193.1,7022,0,0
1,2,0,68.03,7026,0,1
2,3,0,68.03,7026,0,1
1,1,0,102.92,7029,0,0
2,2,0,102.92,7029,0,0
1,1,0,139.93,7043,0,0
2,2,0,139.93,7043,0,0
1,1,0,348.42,7045,0,0
2,2,0,348.42,7045,0,0
1,1,0,170.01,7053,0,0
2,2,0,170.01,7053,0,0
1,1,0,107.67,7055,0,0
2,2,0,107.67,7055,0,0
1,2,0,160.87,7056,0,0
2,3,0,160.87,7056,0,0
1,1,0,137.84,7064,0,0
2,2,0,137.84,7064,0,0
1,1,0,55.92,7067,0,0
2,2,0,55.92,7067,0,0
1,1,0,78.29,7068,0,0
2,2,0,78.29,7068,0,0
1,1,0,337.0,7070,0,0
2,2,0,337.0,7070,0,0
1,1,0,105.04,7076,0,0
2,2,0,105.04,7076,0,0
1,1,0,62.08,7078,0,0
2,2,0,62.08,7078,0,0
1,1,0,45.05,7079,0,0
2,2,0,45.05,7079,0,0
1,1,0,157.61,7080,0,0
2,2,0,157.61,7080,0,0
1,1,0,566.24,7082,0,0
2,2,0,566.24,7082,0,0
1,1,0,265.29,7086,1,0
2,2,0,265.29,7086,0,0
1,1,0,36.42,7094,0,0
2,2,0,36.42,7094,0,0
1,1,0,63.06,7096,0,0
2,2,0,63.06,7096,0,0
1,1,0,143.76,7097,0,0
2,2,0,143.76,7097,0,0
1,1,0,294.55,7100,0,0
2,2,0,294.55,7100,0,0
1,1,0,156.0,7120,1,0
2,2,0,156.0,7120,1,0
1,1,0,129.32,7139,0,0
2,2,0,129.32,7139,0,0
1,1,0,148.07,7172,0,0
2,2,0,148.07,7172,0,0
1,1,0,138.63,7173,0,0
2,2,0,138.63,7173,0,0
1,1,0,49.0,7178,1,0
2,2,0,49.0,7178,1,0
1,2,0,101.18,7181,0,0
2,3,0,101.18,7181,0,0
1,1,2,200.33,7186,1,0
2,2,0,200.33,7186,0,0
1,1,0,181.87,7188,0,2
2,2,0,181.87,7188,0,0
1,1,0,38.74,7189,0,0
2,2,0,38.74,7189,0,0
1,3,0,717.74,7202,0,0
2,4,0,717.74,7202,0,0
1,2,0,168.39,7211,0,0
2,3,0,168.39,7211,0,0
1,1,0,82.82,7238,0,0
2,2,0,82.82,7238,0,0
1,1,0,178.01,7253,1,0
2,2,0,178.01,7253,2,0
1,1,0,166.48,7257,0,0
2,2,0,166.48,7257,0,0
1,1,0,47.38,7278,0,0
2,2,0,47.38,7278,0,0
1,1,0,125.0,7279,0,0
2,2,0,125.0,7279,0,0
1,3,0,54.54,7280,0,0
2,4,0,54.54,7280,0,0
1,1,0,108.54,7284,0,0
2,2,0,108.54,7284,0,0
1,1,0,58.13,7289,0,0
2,2,0,58.13,7289,0,0
1,4,1,203.75,7291,2,0
2,5,2,203.75,7291,3,0
1,2,0,302.31,7292,1,0
2,3,0,302.31,7292,0,0
1,1,0,77.37,7293,1,0
2,2,0,77.37,7293,1,0
1,1,1,250.37,7298,0,1
2,2,0,250.37,7298,0,2
1,3,2,198.15,7302,1,0
2,4,2,198.15,7302,0,0
1,1,0,48.74,7307,0,0
2,2,0,48.74,7307,1,0
1,1,0,67.47,7317,0,0
2,2,0,67.47,7317,0,0
1,1,0,83.53,7351,0,0
2,2,0,83.53,7351,0,0
1,1,0,112.68,7391,0,0
2,2,0,112.68,7391,0,0
1,1,1,78.35,7416,1,0
2,2,1,78.35,7416,1,0
1,1,0,255.4,7418,0,0
2,2,0,255.4,7418,0,0
1,2,0,278.7,7425,0,0
2,3,0,278.7,7425,0,0
1,3,0,268.07,7426,0,1
2,4,0,268.07,7426,0,1
1,1,0,62.56,7430,0,0
2,2,0,62.56,7430,0,0
1,1,0,490.46,7449,0,0
2,2,0,490.46,7449,0,0
1,1,0,143.99,7463,0,1
2,2,0,143.99,7463,0,1
1,1,0,233.39,7485,0,0
2,2,0,233.39,7485,0,0
1,1,0,75.94,7491,0,1
2,2,0,75.94,7491,0,0
1,1,0,149.82,7495,0,0
2,2,0,149.82,7495,1,0
1,3,0,172.51,7509,0,0
2,4,0,172.51,7509,0,0
1,2,0,72.97,7525,0,0
2,3,0,72.97,7525,0,0
1,1,0,480.54,7536,1,0
2,2,0,480.54,7536,0,0
1,1,3,194.2,7538,1,1
2,2,1,194.2,7538,0,1
1,1,0,522.45,7540,0,0
2,2,0,522.45,7540,0,0
1,1,0,189.98,7564,2,1
2,2,0,189.98,7564,1,2
1,1,0,173.01,7585,0,0
2,2,0,173.01,7585,0,0
1,1,0,163.96,7598,0,0
2,2,0,163.96,7598,0,0
1,1,0,240.74,7600,0,0
2,2,0,240.74,7600,0,0
1,1,0,84.17,7604,0,0
2,2,0,84.17,7604,0,0
1,1,0,143.58,7605,1,0
2,2,0,143.58,7605,0,0
1,3,0,193.32,7626,0,0
2,4,0,193.32,7626,0,0
1,1,0,225.73,7631,0,0
2,2,0,225.73,7631,0,0
1,1,0,132.42,7637,0,0
2,2,0,132.42,7637,0,0
1,4,2,185.59,7640,1,0
2,5,2,185.59,7640,2,0
1,1,0,339.17,7649,0,0
2,2,0,339.17,7649,2,0
1,1,0,186.9,7659,0,0
2,2,0,186.9,7659,0,0
1,1,2,327.07,7665,1,0
2,2,0,327.07,7665,3,0
1,3,0,154.05,7666,0,0
2,4,0,154.05,7666,0,0
1,1,0,179.63,7678,0,0
2,2,0,179.63,7678,0,0
1,1,0,813.46,7722,0,0
2,2,0,813.46,7722,0,0
1,1,0,211.99,7737,1,0
2,2,0,211.99,7737,0,0
1,1,2,51.69,7743,0,0
2,2,2,51.69,7743,0,0
1,1,0,119.92,7746,0,0
2,2,0,119.92,7746,0,0
1,3,0,77.36,7752,0,0
2,4,0,77.36,7752,0,0
1,1,0,32.56,7753,1,0
2,2,0,32.56,7753,0,0
1,1,0,213.1,7763,0,0
2,2,0,213.1,7763,0,0
1,1,0,153.05,7764,0,0
2,2,0,153.05,7764,0,0
1,1,2,279.09,7765,0,0
2,2,2,279.09,7765,0,0
1,1,0,47.61,7775,0,0
2,2,0,47.61,7775,0,0
1,1,0,40.31,7778,0,0
2,2,0,40.31,7778,0,0
1,1,0,182.53,7782,0,1
2,2,0,182.53,7782,0,1
1,1,0,33.1,7785,1,0
2,2,0,33.1,7785,1,0
1,1,0,61.46,7798,1,0
2,2,0,61.46,7798,0,0
1,2,0,47.61,7803,0,0
2,3,0,47.61,7803,0,0
1,3,0,26.07,7809,1,0
2,4,0,26.07,7809,2,0
1,1,0,72.05,7822,0,0
2,2,0,72.05,7822,0,0
1,1,0,101.36,7823,0,0
2,2,0,101.36,7823,0,0
1,1,2,31.31,7828,0,0
2,2,1,31.31,7828,0,0
1,1,0,101.43,7843,0,0
2,2,0,101.43,7843,0,0
1,1,0,175.56,7848,0,0
2,2,0,175.56,7848,0,0
1,1,0,96.19,7849,1,0
2,2,0,96.19,7849,0,0
1,1,0,250.36,7860,0,0
2,2,0,250.36,7860,0,0
1,3,0,49.18,7883,0,0
2,4,0,49.18,7883,0,0
1,1,0,108.24,7886,1,0
2,2,0,108.24,7886,0,0
1,1,0,96.0,7888,0,0
2,2,0,96.0,7888,0,0
1,1,0,144.59,7913,0,0
2,2,0,144.59,7913,0,0
1,1,0,130.7,7955,0,0
2,2,0,130.7,7955,0,0
1,1,0,26.11,7960,0,0
2,2,0,26.11,7960,1,0
1,1,0,262.23,7967,0,0
2,2,0,262.23,7967,0,0
1,3,0,175.03,7976,0,0
2,4,0,175.03,7976,1,0
1,1,0,169.63,8005,0,0
2,2,0,169.63,8005,0,0
1,1,0,181.87,8010,0,2
2,2,0,181.87,8010,1,2
1,1,4,179.97,8018,0,0
2,2,2,179.97,8018,2,0
1,1,0,49.28,8019,0,0
2,2,0,49.28,8019,0,0
1,2,0,32.11,8036,0,0
2,3,0,32.11,8036,0,0
1,1,0,172.0,8041,0,0
2,2,0,172.0,8041,0,0
1,1,0,79.5,8047,0,0
2,2,0,79.5,8047,0,0
1,2,0,162.43,8076,0,0
2,3,0,162.43,8076,0,0
1,3,0,208.09,8097,0,0
2,4,0,208.09,8097,0,0
1,1,2,213.84,8100,0,0
2,2,0,213.84,8100,0,0
1,1,0,68.39,8101,0,0
2,2,0,68.39,8101,0,0
1,3,0,145.89,8128,0,0
2,4,0,145.89,8128,0,0
1,2,0,44.31,8133,0,0
2,3,0,44.31,8133,0,0
1,1,0,147.9,8144,0,0
2,2,0,147.9,8144,0,0
1,1,0,78.07,8145,0,0
2,2,0,78.07,8145,0,0
1,1,0,123.46,8181,0,0
2,2,0,123.46,8181,0,0
1,1,0,151.07,8182,0,0
2,2,0,151.07,8182,0,0
1,1,0,70.56,8192,0,0
2,2,0,70.56,8192,0,0
1,1,1,200.46,8196,0,0
2,2,0,200.46,8196,0,0
1,1,0,226.42,8198,0,0
2,2,0,226.42,8198,1,0
1,2,0,54.54,8201,0,0
2,3,0,54.54,8201,0,0
1,2,0,91.28,8221,0,0
2,3,0,91.28,8221,0,0
1,1,2,279.64,8226,2,0
2,2,2,279.64,8226,2,0
1,2,0,248.41,8227,0,2
2,3,0,248.41,8227,0,1
1,2,0,113.9,8234,0,0
2,3,0,113.9,8234,0,0
1,2,0,370.7,8240,0,0
2,3,0,370.7,8240,0,0
1,1,0,64.78,8241,1,0
2,2,0,64.78,8241,0,0
1,2,0,75.29,8245,0,0
2,3,0,75.29,8245,0,0
1,2,2,421.87,8254,2,0
2,3,2,421.87,8254,0,0
1,2,0,124.4,8258,0,0
2,3,0,124.4,8258,0,0
1,1,0,230.96,8262,0,0
2,2,0,230.96,8262,0,0
1,2,0,75.12,8274,0,0
2,3,0,75.12,8274,0,0
1,2,0,247.76,8275,0,0
2,3,0,247.76,8275,1,0
1,1,0,175.38,8293,0,0
2,2,0,175.38,8293,0,0
1,2,2,67.27,8302,0,0
2,3,2,67.27,8302,0,0
1,2,0,107.58,8305,1,0
2,3,0,107.58,8305,2,0
1,2,0,91.28,8309,0,0
2,3,0,91.28,8309,0,0
1,2,0,155.66,8329,0,0
2,3,0,155.66,8329,1,0
1,2,0,147.95,8338,0,0
2,3,0,147.95,8338,0,0
1,3,0,234.62,8347,1,0
2,4,0,234.62,8347,0,0
1,2,0,316.65,8372,1,0
2,3,0,316.65,8372,0,0
1,2,0,65.39,8383,0,0
2,3,0,65.39,8383,0,0
1,2,0,110.46,8384,1,0
2,3,0,110.46,8384,1,0
1,2,0,118.67,8386,0,0
2,3,0,118.67,8386,0,0
1,2,0,101.18,8387,0,0
2,3,0,101.18,8387,0,0
1,2,0,167.9,8388,0,0
2,3,0,167.9,8388,0,0
1,2,0,85.64,8402,0,0
2,3,0,85.64,8402,0,0
1,1,0,172.31,8406,0,0
2,2,0,172.31,8406,0,0
1,2,0,86.72,8412,0,0
2,3,0,86.72,8412,0,0
1,2,0,615.38,8416,0,0
2,3,0,615.38,8416,0,0
1,2,0,181.87,8443,0,0
2,3,0,181.87,8443,0,0
1,2,0,173.01,8458,0,0
2,3,0,173.01,8458,0,0
1,2,0,212.72,8459,1,0
2,3,0,212.72,8459,1,0
1,2,0,188.65,8466,0,0
2,3,0,188.65,8466,0,0
1,2,0,77.82,8474,0,0
2,3,0,77.82,8474,0,0
1,2,0,83.95,8495,0,0
2,3,0,83.95,8495,0,0
1,2,2,129.29,8496,0,0
2,3,0,129.29,8496,0,0
1,2,0,61.54,8498,0,0
2,3,0,61.54,8498,0,0
1,2,0,167.13,8502,1,0
2,3,0,167.13,8502,1,0
1,2,0,121.53,8506,0,0
2,3,0,121.53,8506,0,0
1,2,0,75.01,8511,0,0
2,3,0,75.01,8511,0,0
1,2,0,39.54,8530,0,0
2,3,0,39.54,8530,0,0
1,2,0,155.8,8539,0,0
2,3,0,155.8,8539,0,0
1,2,0,115.07,8550,0,0
2,3,0,115.07,8550,0,0
1,2,0,143.76,8554,0,0
2,3,0,143.76,8554,0,0
1,2,0,136.01,8560,0,0
2,3,0,136.01,8560,0,0
1,3,0,1344.95,8565,0,0
2,4,0,1344.95,8565,0,0
1,1,3,203.94,8566,0,0
2,2,2,203.94,8566,0,0
1,1,2,290.14,8575,0,0
2,2,2,290.14,8575,1,0
1,1,0,86.13,8583,0,2
2,2,0,86.13,8583,0,2
1,2,0,54.54,8625,0,0
2,3,0,54.54,8625,0,0
1,2,0,286.86,8649,1,0
2,3,0,286.86,8649,0,0
1,1,0,58.28,8652,0,0
2,2,0,58.28,8652,0,0
1,2,0,331.69,8714,0,0
2,3,0,331.69,8714,0,0
1,2,0,125.21,8715,0,0
2,3,0,125.21,8715,0,0
1,1,0,192.32,8728,0,0
2,2,0,192.32,8728,0,0
1,2,0,133.34,8733,0,0
2,3,0,133.34,8733,0,0
1,2,0,91.0,8734,0,0
2,3,0,91.0,8734,1,0
1,3,0,564.33,8740,0,0
2,4,0,564.33,8740,0,0
1,2,0,153.97,8755,0,0
2,3,0,153.97,8755,0,0
1,2,0,175.56,8759,0,0
2,3,0,175.56,8759,0,0
1,2,0,118.53,8761,0,0
2,3,0,118.53,8761,0,0
1,2,0,141.52,8769,0,0
2,3,0,141.52,8769,0,0
1,2,0,180.18,8774,0,0
2,3,0,180.18,8774,0,0
1,2,0,152.26,8779,0,0
2,3,0,152.26,8779,0,0
1,3,0,116.43,8786,0,0
2,4,0,116.43,8786,0,0
1,2,0,120.64,8813,0,0
2,3,0,120.64,8813,0,0
1,2,0,65.53,8820,0,0
2,3,0,65.53,8820,0,0
1,2,0,192.46,8832,0,0
2,3,0,192.46,8832,0,0
1,2,0,52.24,8833,1,0
2,3,0,52.24,8833,1,0
1,2,0,112.25,8838,0,0
2,3,0,112.25,8838,0,0
1,3,0,84.06,8883,0,0
2,4,0,84.06,8883,0,0
1,3,0,70.56,8888,0,0
2,4,0,70.56,8888,0,0
1,2,0,79.32,8892,0,0
2,3,0,79.32,8892,0,0
1,3,0,175.6,8922,0,0
2,4,0,175.6,8922,0,0
1,2,0,152.26,8930,0,0
2,3,0,152.26,8930,0,0
1,2,0,148.93,8932,0,0
2,3,0,148.93,8932,0,0
1,2,0,105.04,8941,0,0
2,3,0,105.04,8941,0,0
1,3,0,150.77,8959,0,0
2,4,0,150.77,8959,0,0
1,2,2,152.65,8964,0,0
2,3,0,152.65,8964,0,0
1,3,0,64.49,8966,1,0
2,4,0,64.49,8966,3,0
1,2,0,234.09,9000,0,0
2,3,0,234.09,9000,0,0
1,2,0,137.93,9039,0,0
2,3,0,137.93,9039,0,0
1,2,2,191.71,9041,0,0
2,3,1,191.71,9041,1,0
1,2,0,49.18,9055,0,0
2,3,0,49.18,9055,0,0
1,2,0,445.68,9061,0,0
2,3,0,445.68,9061,0,0
1,2,0,61.82,9062,0,0
2,3,0,61.82,9062,0,0
1,2,0,104.05,9064,0,0
2,3,0,104.05,9064,0,0
1,2,0,46.62,9066,0,0
2,3,0,46.62,9066,0,0
1,2,0,99.85,9076,2,0
2,3,0,99.85,9076,0,0
1,2,0,110.16,9083,0,0
2,3,0,110.16,9083,0,0
1,2,0,91.0,9085,0,0
2,3,0,91.0,9085,1,0
1,3,0,139.46,9103,0,0
2,4,0,139.46,9103,1,0
1,2,0,206.23,9130,0,0
2,3,0,206.23,9130,0,0
1,2,0,117.28,9132,0,0
2,3,0,117.28,9132,0,0
1,2,0,47.38,9147,0,0
2,3,0,47.38,9147,0,0
1,2,0,150.4,9149,0,0
2,3,0,150.4,9149,0,0
1,2,0,77.72,9170,0,0
2,3,0,77.72,9170,0,0
1,2,2,201.15,9191,0,0
2,3,2,201.15,9191,0,0
1,1,0,334.55,9228,0,0
2,2,0,334.55,9228,0,0
1,2,0,193.32,9234,0,0
2,3,0,193.32,9234,0,0
1,2,0,101.83,9243,0,0
2,3,0,101.83,9243,0,0
1,2,0,109.42,9247,1,0
2,3,0,109.42,9247,2,0
1,2,0,324.17,9261,0,0
2,3,0,324.17,9261,0,0
1,2,0,79.46,9267,0,0
2,3,0,79.46,9267,0,0
1,3,0,173.99,9269,0,0
2,4,0,173.99,9269,0,0
1,3,2,168.35,9270,0,0
2,4,2,168.35,9270,0,0
1,2,0,86.81,9274,0,0
2,3,0,86.81,9274,0,0
1,2,0,114.0,9277,2,0
2,3,0,114.0,9277,0,0
1,2,0,154.65,9280,0,0
2,3,0,154.65,9280,0,0
1,2,0,230.41,9281,0,0
2,3,0,230.41,9281,0,0
1,2,0,104.05,9282,0,0
2,3,0,104.05,9282,0,0
1,2,0,166.34,9285,0,0
2,3,0,166.34,9285,0,0
1,2,0,112.67,9287,0,0
2,3,0,112.67,9287,0,0
1,2,1,505.23,9296,1,0
2,3,2,505.23,9296,0,0
1,2,0,283.11,9297,0,0
2,3,0,283.11,9297,0,0
1,3,0,46.99,9346,0,0
2,4,0,46.99,9346,0,0
1,2,0,64.38,9355,0,0
2,3,0,64.38,9355,0,0
1,2,2,64.36,9372,1,0
2,3,2,64.36,9372,1,0
1,2,0,105.04,9376,0,0
2,3,0,105.04,9376,0,0
1,2,0,247.62,9387,0,0
2,3,0,247.62,9387,0,0
1,3,2,319.55,9401,0,0
2,4,1,319.55,9401,1,0
1,3,0,192.32,9413,0,0
2,4,0,192.32,9413,0,0
1,3,0,136.91,9428,0,0
2,4,0,136.91,9428,0,0
1,2,0,257.14,9432,0,0
2,3,0,257.14,9432,1,0
1,2,0,367.38,9445,0,0
2,3,0,367.38,9445,0,0
1,3,0,123.48,9447,0,0
2,4,0,123.48,9447,0,0
1,2,0,85.32,9456,0,0
2,3,0,85.32,9456,0,0
1,1,0,33.28,9458,0,0
2,2,0,33.28,9458,0,0
1,1,0,109.61,9468,0,0
2,2,0,109.61,9468,0,0
1,2,0,191.59,9493,0,0
2,3,0,191.59,9493,0,0
1,1,0,160.61,9503,0,0
2,2,0,160.61,9503,0,0
1,3,0,265.29,9520,1,1
2,4,0,265.29,9520,1,1
1,4,0,60.5,9527,0,0
2,5,0,60.5,9527,0,0
1,4,1,68.85,9558,0,0
2,5,0,68.85,9558,1,0
1,2,0,126.85,9560,0,0
2,3,0,126.85,9560,0,0
1,3,0,191.59,9567,0,0
2,4,0,191.59,9567,0,0
1,2,0,78.07,9571,0,0
2,3,0,78.07,9571,0,0
1,1,0,78.22,9595,0,0
2,2,0,78.22,9595,0,0
1,1,0,66.66,9606,1,1
2,2,0,66.66,9606,0,1
1,1,1,295.45,9614,0,0
2,2,1,295.45,9614,0,0
1,3,0,258.81,9625,2,0
2,4,0,258.81,9625,3,0
1,2,0,166.12,9633,0,0
2,3,0,166.12,9633,0,0
1,3,0,651.61,9645,0,0
2,4,0,651.61,9645,0,0
1,3,0,583.59,9648,1,0
2,4,0,583.59,9648,1,1
1,2,0,240.65,9653,0,0
2,3,0,240.65,9653,0,0
1,4,0,161.78,9658,0,0
2,5,0,161.78,9658,0,0
1,2,0,195.63,9666,1,0
2,3,1,195.63,9666,2,0
1,2,0,54.51,9683,0,0
2,3,0,54.51,9683,0,0
1,2,0,48.9,9730,0,0
2,3,0,48.9,9730,0,0
1,3,0,39.94,9733,0,0
2,4,0,39.94,9733,0,0
1,2,0,118.49,9750,0,0
2,3,0,118.49,9750,0,0
1,4,0,212.63,9752,0,0
2,5,0,212.63,9752,1,0
1,3,3,174.57,9757,1,0
2,4,0,174.57,9757,0,0
1,3,0,48.91,9770,0,0
2,4,0,48.91,9770,0,0
1,2,0,46.99,9773,0,0
2,3,0,46.99,9773,0,0
1,3,0,147.13,9774,0,0
2,4,0,147.13,9774,0,0
1,4,1,231.43,9778,0,2
2,5,2,231.43,9778,0,0
1,4,0,860.03,9784,0,0
2,5,0,860.03,9784,0,0
1,1,0,310.93,9788,0,0
2,2,1,310.93,9788,1,0
1,3,0,59.81,9792,0,0
2,4,0,59.81,9792,0,0
1,3,0,70.06,9829,1,2
2,4,0,70.06,9829,0,2
1,3,0,266.95,9851,0,0
2,4,0,266.95,9851,0,0
1,3,0,134.59,9863,1,0
2,4,0,134.59,9863,1,0
1,3,0,111.33,9866,0,0
2,4,0,111.33,9866,0,0
1,3,0,136.42,9884,0,0
2,4,0,136.42,9884,0,0
1,3,0,233.39,9892,0,0
2,4,0,233.39,9892,0,0
1,3,0,147.78,9904,0,1
2,4,1,147.78,9904,0,1
1,3,0,54.79,9907,0,1
2,4,0,54.79,9907,0,1
1,3,0,234.09,9909,0,0
2,4,0,234.09,9909,0,0
1,3,0,188.32,9926,1,0
2,4,0,188.32,9926,0,0
1,3,2,149.57,9930,0,0
2,4,2,149.57,9930,0,0
1,3,0,192.46,9944,0,1
2,4,0,192.46,9944,0,1
1,3,0,85.32,9972,0,0
2,4,0,85.32,9972,0,0
1,3,0,59.25,9977,0,0
2,4,0,59.25,9977,2,0
1,3,0,444.02,9980,0,0
2,4,0,444.02,9980,0,0
1,3,0,192.32,10020,0,0
2,4,0,192.32,10020,0,0
1,3,1,346.23,10045,0,0
2,4,0,346.23,10045,0,0
1,3,0,86.72,10056,1,0
2,4,0,86.72,10056,1,0
1,3,0,49.49,10059,0,0
2,4,0,49.49,10059,0,0
1,3,0,33.23,10062,0,0
2,4,0,33.23,10062,0,0
1,3,0,118.53,10066,0,0
2,4,0,118.53,10066,0,0
1,3,0,110.46,10071,0,0
2,4,0,110.46,10071,0,0
1,3,0,49.18,10086,0,0
2,4,0,49.18,10086,0,0
1,3,1,70.26,10105,0,1
2,4,1,70.26,10105,0,1
1,3,0,123.48,10109,0,0
2,4,0,123.48,10109,0,0
1,4,0,103.73,10117,1,0
2,5,0,103.73,10117,1,0
1,3,0,33.99,10128,0,0
2,4,0,33.99,10128,0,0
1,3,0,53.1,10129,0,0
2,4,0,53.1,10129,0,0
1,3,0,102.18,10152,0,0
2,4,0,102.18,10152,0,0
1,1,0,89.25,10159,0,0
2,2,0,89.25,10159,0,0
1,1,0,172.0,10171,0,0
2,2,0,172.0,10171,0,0
1,3,0,102.53,10177,0,0
2,4,0,102.53,10177,0,0
1,3,0,67.14,10188,0,0
2,4,0,67.14,10188,0,0
1,4,0,71.85,10190,0,0
2,5,0,71.85,10190,0,0
1,4,0,141.74,10199,0,0
2,5,0,141.74,10199,0,0
1,3,0,56.33,10205,1,0
2,4,0,56.33,10205,2,0
1,3,0,175.56,10208,0,0
2,4,0,175.56,10208,1,0
1,3,0,175.56,10217,1,0
2,4,0,175.56,10217,0,0
1,3,0,131.03,10229,0,0
2,4,0,131.03,10229,0,0
1,3,0,127.69,10241,0,0
2,4,0,127.69,10241,0,0
1,1,0,84.24,10254,0,0
2,2,0,84.24,10254,0,0
1,4,0,131.49,10266,0,0
2,5,0,131.49,10266,0,0
1,3,0,61.71,10277,0,0
2,4,0,61.71,10277,0,0
1,3,0,41.39,10288,0,0
2,4,0,41.39,10288,0,0
1,3,0,332.74,10294,0,0
2,4,0,332.74,10294,0,0
1,3,0,70.89,10295,0,0
2,4,0,70.89,10295,0,0
1,3,0,78.07,10320,0,0
2,4,0,78.07,10320,0,0
1,2,0,101.43,10323,0,1
2,3,0,101.43,10323,0,1
1,3,0,107.58,10324,0,0
2,4,0,107.58,10324,0,0
1,3,0,62.56,10338,0,0
2,4,0,62.56,10338,0,0
1,3,0,60.36,10346,0,0
2,4,0,60.36,10346,0,0
1,3,0,168.36,10349,0,0
2,4,0,168.36,10349,0,0
1,1,2,155.98,10350,1,0
2,2,1,155.98,10350,2,0
1,2,0,101.4,10367,0,0
2,3,0,101.4,10367,0,0
1,3,0,191.59,10368,0,0
2,4,0,191.59,10368,0,0
1,3,0,266.95,10369,0,0
2,4,0,266.95,10369,0,0
1,4,0,35.34,10380,0,0
