hhno,pagey,pdiary,pgend,pno,ppaidprk,pproxy,pptyp,psaudist,psautime,psexpfac,pspcl,pstaz,pstyp,ptpass,puwarrp,puwdepp,puwmode,pwaudist,pwautime,pwpcl,pwtaz,pwtyp
3271,30,1,2,2,-1,1,4,-1.0,-1.0,392.57,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3271,1,1,2,3,-1,1,8,-1.0,-1.0,392.57,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3300,48,1,1,1,-1,2,1,-1.0,-1.0,467.7,-1,-1,0,0,-1,-1,-1,13.14,32.96,89589,1048,1
3300,42,1,2,2,-1,0,1,-1.0,-1.0,467.7,-1,-1,0,0,2,1,3,39.42,81.84,109600,1779,1
3300,16,1,2,3,-1,2,6,3.15,12.04,467.7,741709,3179,1,0,-1,-1,-1,3.39,10.81,740772,3143,2
3335,53,1,2,1,-1,0,4,-1.0,-1.0,172.35,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3335,58,1,1,2,-1,1,1,-1.0,-1.0,172.35,-1,-1,0,0,-1,-1,-1,24.45,59.97,41485,1504,1
3354,45,0,2,1,-1,0,1,-1.0,-1.0,98.36,-1,-1,0,1,-1,-1,0,4.15,20.18,41030,455,1
3364,72,1,2,1,-1,0,3,-1.0,-1.0,291.08,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3364,43,1,1,2,-1,1,1,-1.0,-1.0,291.08,-1,-1,0,0,-1,-1,-1,26.22,61.1,290630,2059,1
3367,88,1,2,1,-1,0,3,-1.0,-1.0,170.63,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3370,78,1,1,1,-1,0,3,-1.0,-1.0,204.03,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
3370,78,1,2,2,-1,0,3,-1.0,-1.0,204.03,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
3379,57,1,2,1,-1,0,2,-1.0,-1.0,305.31,-1,-1,0,0,-1,-1,-1,8.43,30.47,1133360,2624,2
3379,58,1,1,2,-1,0,1,-1.0,-1.0,305.31,-1,-1,0,0,-1,-1,-1,27.72,66.77,463657,657,1
3380,62,1,2,1,-1,0,1,-1.0,-1.0,62.73,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3380,56,1,1,2,-1,0,1,-1.0,-1.0,62.73,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3382,73,1,2,1,-1,0,2,-1.0,-1.0,262.97,-1,-1,0,0,2,1,3,13.83,34.9,272024,1435,2
3399,59,1,1,1,-1,0,1,-1.0,-1.0,151.89,-1,-1,0,0,-1,-1,-1,7.41,25.95,74320,305,1
3399,60,1,2,2,-1,0,1,-1.0,-1.0,151.89,-1,-1,0,0,-1,-1,-1,9.34,32.97,148086,584,1
3431,70,1,2,1,-1,0,3,-1.0,-1.0,87.54,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3440,36,1,2,1,-1,0,1,-1.0,-1.0,114.56,-1,-1,0,0,-1,-1,-1,12.86,37.63,385096,689,1
3440,38,1,1,2,-1,0,1,-1.0,-1.0,114.56,-1,-1,0,0,-1,-1,-1,22.46,56.96,109565,1779,1
3440,5,1,1,3,-1,0,7,6.15,30.53,114.56,41220,477,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3440,4,1,1,4,-1,0,8,4.52,23.46,114.56,336382,387,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3446,59,1,1,1,-1,0,1,-1.0,-1.0,95.21,-1,-1,0,0,9,9,3,-1.0,-1.0,-1,-1,1
3446,57,1,2,2,-1,1,4,-1.0,-1.0,95.21,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3459,79,1,2,1,-1,0,3,-1.0,-1.0,165.27,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
3459,82,1,1,2,-1,1,3,-1.0,-1.0,165.27,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3467,87,1,2,1,-1,0,3,-1.0,-1.0,141.12,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3490,40,1,2,1,-1,0,4,-1.0,-1.0,517.99,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3490,42,1,1,2,-1,1,1,-1.0,-1.0,517.99,-1,-1,0,0,-1,-1,-1,2.96,12.85,60361,1801,1
3490,11,1,1,3,-1,1,7,0.52,4.09,517.99,976835,2665,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3490,9,1,1,4,-1,1,7,0.52,4.09,517.99,976835,2665,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3490,6,1,1,5,-1,1,7,0.52,4.09,517.99,976835,2665,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3490,2,1,1,6,-1,1,8,-1.0,-1.0,517.99,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3491,62,1,2,1,-1,0,2,-1.0,-1.0,248.48,-1,-1,0,0,-1,-1,-1,13.84,41.5,506397,573,2
3491,67,1,1,2,-1,0,3,-1.0,-1.0,248.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3496,76,1,2,1,-1,0,3,-1.0,-1.0,552.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3496,56,1,2,2,-1,0,1,-1.0,-1.0,552.34,-1,-1,0,0,2,1,1,1.0,6.96,436258,1409,1
3505,30,1,2,1,-1,0,1,-1.0,-1.0,1004.13,-1,-1,0,0,-1,-1,0,1.22,8.67,210527,254,1
3510,60,1,2,1,-1,0,1,-1.0,-1.0,248.38,-1,-1,0,0,9,9,3,-1.0,-1.0,-1,-1,1
3510,84,1,2,2,-1,1,3,-1.0,-1.0,248.38,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3510,85,1,1,3,-1,1,3,-1.0,-1.0,248.38,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3540,84,1,1,1,-1,0,3,-1.0,-1.0,68.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3540,87,1,2,2,-1,1,3,-1.0,-1.0,68.41,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3545,46,1,1,1,-1,0,1,-1.0,-1.0,237.22,-1,-1,0,0,-1,-1,3,13.64,28.02,963,1221,1
3545,48,1,2,2,-1,1,1,-1.0,-1.0,237.22,-1,-1,0,0,-1,-1,-1,14.62,48.55,169182,349,1
3553,56,1,1,1,-1,2,2,-1.0,-1.0,295.64,-1,-1,0,1,-1,-1,-1,59.19,315.04,451568,471,2
3553,60,1,2,2,-1,0,4,-1.0,-1.0,295.64,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3554,51,1,1,1,-1,0,1,-1.0,-1.0,234.77,-1,-1,0,1,1,1,5,8.73,34.85,326600,315,1
3554,60,1,2,2,-1,1,2,-1.0,-1.0,234.77,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,2
3555,49,1,2,1,-1,0,1,-1.0,-1.0,268.2,-1,-1,0,0,-1,-1,3,31.56,77.77,741764,3178,1
3555,70,1,1,2,-1,1,3,-1.0,-1.0,268.2,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3556,39,1,2,1,-1,0,4,-1.0,-1.0,255.52,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3556,40,1,1,2,-1,0,1,-1.0,-1.0,255.52,-1,-1,0,0,-1,-1,-1,20.0,47.16,204345,1491,1
3556,10,1,1,3,-1,0,7,1.23,6.6,255.52,8876,1838,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3556,9,1,2,4,-1,0,7,1.23,6.6,255.52,8876,1838,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3556,6,1,2,5,-1,0,7,1.23,6.6,255.52,8876,1838,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3556,5,1,2,6,-1,0,7,0.93,6.93,255.52,441044,1844,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3557,65,1,2,1,-1,0,3,-1.0,-1.0,253.65,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3557,70,1,1,2,-1,0,1,-1.0,-1.0,253.65,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3558,50,1,1,1,-1,0,1,-1.0,-1.0,340.02,-1,-1,0,1,2,9,6,48.34,89.11,246391,1551,1
3558,49,1,2,2,-1,0,1,-1.0,-1.0,340.02,-1,-1,0,0,4,4,3,39.97,78.2,20244,1879,1
3565,63,1,2,1,-1,0,4,-1.0,-1.0,168.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3565,79,1,1,2,-1,0,3,-1.0,-1.0,168.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3573,51,1,2,1,-1,0,2,-1.0,-1.0,140.52,-1,-1,0,0,9,7,3,7.15,25.83,148565,406,2
3573,49,1,1,2,-1,1,1,-1.0,-1.0,140.52,-1,-1,0,0,-1,-1,-1,23.99,48.48,1145208,2309,1
3573,14,1,1,3,-1,1,7,1.35,6.42,140.52,403814,111,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3573,11,1,1,4,-1,1,7,-1.0,-1.0,140.52,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3577,59,1,1,1,-1,0,1,-1.0,-1.0,201.76,-1,-1,0,0,-1,-1,-1,14.73,35.87,380155,873,1
3577,60,1,2,2,-1,0,4,-1.0,-1.0,201.76,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3577,21,1,1,3,-1,0,1,-1.0,-1.0,201.76,-1,-1,0,0,-1,-1,-1,12.76,37.53,148953,443,1
3588,41,1,2,1,-1,0,1,7.71,23.66,113.73,246356,585,2,0,-1,-1,-1,6.67,20.78,506397,573,1
3588,42,1,1,2,-1,0,1,-1.0,-1.0,113.73,-1,-1,0,0,5,9,3,2.91,15.37,559544,264,1
3591,36,1,2,1,-1,0,1,-1.0,-1.0,291.7,-1,-1,0,0,-1,-1,-1,10.66,27.87,1135162,2452,1
3591,60,1,1,2,-1,0,1,-1.0,-1.0,291.7,-1,-1,0,0,-1,-1,-1,3.42,15.03,1145046,2311,1
3591,10,1,1,3,-1,0,7,1.02,6.08,291.7,1046401,2325,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3600,48,1,2,1,-1,0,1,-1.0,-1.0,368.56,-1,-1,0,0,4,1,3,4.93,19.66,351531,1198,1
3600,21,1,1,2,-1,1,1,-1.0,-1.0,368.56,-1,-1,1,0,-1,-1,-1,5.83,22.83,584,1195,1
3600,17,1,2,3,-1,1,6,0.6,6.38,368.56,232385,1161,1,0,-1,-1,-1,4.04,14.62,755372,3160,2
3601,36,1,2,1,-1,0,1,-1.0,-1.0,536.17,-1,-1,0,0,2,5,3,17.77,42.78,967624,2311,1
3601,14,1,2,2,-1,1,7,2.82,10.62,536.17,1160211,2227,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3601,12,1,2,3,-1,1,7,2.82,10.62,536.17,1160211,2227,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3605,46,1,2,1,-1,0,1,-1.0,-1.0,363.73,-1,-1,0,1,9,9,4,32.54,81.83,446222,907,1
3605,49,1,1,2,-1,1,1,-1.0,-1.0,363.73,-1,-1,0,0,-1,-1,-1,11.22,39.35,743160,3221,1
3606,30,1,2,1,-1,0,4,-1.0,-1.0,517.62,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3606,30,1,1,2,-1,1,1,-1.0,-1.0,517.62,-1,-1,0,0,-1,-1,-1,53.07,105.2,231263,296,1
3606,7,1,2,3,-1,1,7,0.85,7.41,517.62,681517,3075,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3606,5,1,1,4,-1,1,7,-1.0,-1.0,517.62,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3606,3,1,1,5,-1,1,8,-1.0,-1.0,517.62,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3606,1,1,2,6,-1,1,8,-1.0,-1.0,517.62,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3610,66,1,2,1,-1,0,3,-1.0,-1.0,159.37,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3610,62,1,1,2,-1,0,4,-1.0,-1.0,159.37,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3620,53,1,1,1,-1,0,1,-1.0,-1.0,200.73,-1,-1,0,0,-1,-1,-1,5.93,14.22,1173322,2104,1
3634,63,1,2,1,-1,0,5,4.75,19.49,34.35,674828,3596,2,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3634,66,1,1,2,-1,1,3,-1.0,-1.0,34.35,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3637,61,1,1,1,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,13.71,34.25,424769,808,1
3637,63,1,2,2,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,11.15,30.13,348278,420,1
3672,52,0,2,1,-1,0,4,-1.0,-1.0,137.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3672,53,0,1,2,-1,1,1,-1.0,-1.0,137.7,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3672,15,0,2,3,-1,1,7,2.03,11.66,137.7,31466,588,1,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
3672,9,0,2,4,-1,1,7,3.81,19.47,137.7,421639,408,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3712,83,1,1,1,-1,0,3,-1.0,-1.0,92.83,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3714,65,1,2,1,-1,0,3,-1.0,-1.0,284.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3714,64,1,1,2,-1,0,4,-1.0,-1.0,284.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3727,76,1,2,1,-1,0,3,-1.0,-1.0,344.62,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3732,58,1,1,1,-1,0,1,-1.0,-1.0,225.37,-1,-1,0,0,9,1,3,18.22,61.29,432820,1653,1
3732,56,1,2,2,-1,0,1,-1.0,-1.0,225.37,-1,-1,0,0,6,4,3,1.64,7.53,996002,2427,1
3747,32,1,1,1,-1,0,1,-1.0,-1.0,607.68,-1,-1,0,0,-1,-1,-1,4.17,19.69,463496,450,1
3747,31,1,2,2,-1,0,1,-1.0,-1.0,607.68,-1,-1,0,1,-1,-1,-1,5.0,22.21,147757,527,1
3751,61,1,1,1,-1,0,4,-1.0,-1.0,353.5,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3758,60,1,2,1,-1,0,1,-1.0,-1.0,369.2,-1,-1,0,0,8,3,3,6.26,19.65,782718,3266,1
3758,69,1,1,2,-1,1,3,-1.0,-1.0,369.2,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3765,70,1,2,1,-1,0,1,-1.0,-1.0,190.5,-1,-1,0,1,4,3,4,5.99,27.45,147783,503,1
3765,73,1,1,2,-1,1,3,-1.0,-1.0,190.5,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
3769,53,1,2,1,-1,0,4,-1.0,-1.0,153.75,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3769,17,1,2,2,-1,0,6,2.53,12.53,153.75,578098,3596,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3783,49,1,2,1,-1,0,1,-1.0,-1.0,330.42,-1,-1,0,0,5,1,3,-1.0,-1.0,-1,-1,1
3783,38,1,1,2,-1,0,1,-1.0,-1.0,330.42,-1,-1,0,0,7,4,3,-1.0,-1.0,-1,-1,1
3785,29,1,2,1,-1,0,2,-1.0,-1.0,879.9,-1,-1,0,0,9,1,3,4.5,10.07,1158857,2296,2
3785,29,1,1,2,-1,1,1,25.09,69.63,879.9,42701,465,1,0,-1,-1,-1,15.04,24.72,1165895,2158,1
3793,47,1,2,1,-1,0,4,-1.0,-1.0,295.6,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3793,11,1,2,2,-1,1,7,2.43,9.07,295.6,90512,1452,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3793,8,1,1,3,-1,1,7,2.43,9.07,295.6,90512,1452,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3793,50,1,1,4,-1,1,1,-1.0,-1.0,295.6,-1,-1,0,0,-1,-1,-1,18.05,43.11,241418,384,1
3794,59,1,1,1,-1,0,1,-1.0,-1.0,136.34,-1,-1,0,1,1,3,3,9.0,30.7,463985,652,1
3794,59,1,2,2,-1,1,4,-1.0,-1.0,136.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3812,35,1,1,1,-1,0,1,-1.0,-1.0,137.98,-1,-1,0,0,5,9,3,15.02,32.71,286374,968,1
3812,33,1,2,2,-1,1,4,-1.0,-1.0,137.98,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3812,1,1,2,3,-1,1,8,-1.0,-1.0,137.98,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3815,61,1,2,1,-1,0,4,-1.0,-1.0,217.93,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3815,62,1,1,2,-1,1,1,-1.0,-1.0,217.93,-1,-1,0,0,-1,-1,-1,24.46,61.15,463762,657,1
3815,25,1,1,3,-1,1,1,-1.0,-1.0,217.93,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3817,43,1,2,1,-1,0,4,-1.0,-1.0,264.77,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3817,45,1,1,2,-1,0,1,-1.0,-1.0,264.77,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3817,10,1,1,3,-1,0,7,-1.0,-1.0,264.77,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3817,7,1,1,4,-1,0,7,-1.0,-1.0,264.77,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3820,50,1,2,1,-1,0,1,-1.0,-1.0,436.58,-1,-1,0,0,-1,-1,3,-1.0,-1.0,-1,-1,1
3820,20,1,1,2,-1,1,2,13.31,40.28,436.58,63948,1512,2,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
3820,15,1,1,3,-1,1,7,8.3,28.48,436.58,99133,1974,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3821,34,1,1,1,-1,0,1,-1.0,-1.0,399.45,-1,-1,0,1,3,2,6,34.93,79.9,59022,528,1
3821,31,1,2,2,-1,1,4,-1.0,-1.0,399.45,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3821,11,1,1,3,-1,1,7,-1.0,-1.0,399.45,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3821,9,1,2,4,-1,1,7,-1.0,-1.0,399.45,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3821,6,1,1,5,-1,1,7,-1.0,-1.0,399.45,0,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3835,61,0,1,1,-1,0,1,-1.0,-1.0,186.44,-1,-1,0,0,1,1,3,-1.0,-1.0,-1,-1,1
3835,62,0,2,2,-1,1,2,-1.0,-1.0,186.44,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,2
3872,61,1,2,1,-1,0,1,-1.0,-1.0,98.36,-1,-1,0,0,-1,-1,-1,1.23,15.6,59028,521,1
3880,47,1,2,1,-1,0,4,-1.0,-1.0,416.78,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3880,48,1,1,2,-1,0,1,-1.0,-1.0,416.78,-1,-1,0,0,-1,-1,-1,3.05,11.75,957288,2569,1
3880,16,1,1,3,-1,0,6,2.77,12.3,416.78,1105426,2617,1,0,-1,-1,-1,3.27,14.57,1137799,2564,2
3880,13,1,1,4,-1,0,7,5.32,23.9,416.78,1132558,2586,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3880,11,1,1,5,-1,0,7,5.32,23.9,416.78,1132558,2586,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3899,51,1,2,1,-1,0,1,-1.0,-1.0,277.69,-1,-1,0,0,8,1,3,1.97,9.93,169654,1828,1
3899,43,1,1,2,-1,0,1,-1.0,-1.0,277.69,-1,-1,0,0,-1,-1,-1,17.07,35.73,23083,1792,1
3899,16,1,1,3,-1,0,6,0.79,7.2,277.69,117802,1869,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3901,54,1,2,1,-1,0,1,-1.0,-1.0,256.11,-1,-1,0,1,-1,-1,-1,1.62,19.98,147766,521,1
3913,37,1,2,1,-1,0,1,-1.0,-1.0,417.42,-1,-1,0,0,1,9,3,18.9,44.64,751712,3307,1
3913,42,1,1,2,-1,1,1,-1.0,-1.0,417.42,-1,-1,0,0,-1,-1,-1,18.9,44.64,751712,3307,1
3913,17,1,1,3,-1,1,6,5.17,20.02,417.42,799884,2991,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3913,9,1,1,4,-1,1,7,1.24,8.1,417.42,716330,2847,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3913,8,1,1,5,-1,1,7,1.24,8.1,417.42,716330,2847,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3914,46,1,1,1,-1,0,1,-1.0,-1.0,234.98,-1,-1,0,0,-1,-1,1,0.85,7.38,579749,3626,1
3932,50,1,2,1,-1,0,1,-1.0,-1.0,117.54,-1,-1,0,0,3,9,3,11.51,36.5,117164,709,1
3932,53,1,1,2,-1,1,1,-1.0,-1.0,117.54,-1,-1,0,0,-1,-1,-1,7.0,31.93,41253,569,1
3932,19,1,1,3,-1,1,5,4.67,27.5,117.54,246663,72,1,0,-1,-1,-1,1.02,7.41,453726,161,2
3952,53,1,2,1,-1,0,4,-1.0,-1.0,377.16,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3952,53,1,1,2,-1,1,1,-1.0,-1.0,377.16,-1,-1,0,0,-1,-1,-1,14.92,50.33,26257,1012,1
3952,16,1,1,3,-1,1,6,2.68,8.77,377.16,25939,2028,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3957,38,1,2,1,-1,0,1,-1.0,-1.0,432.34,-1,-1,0,0,-1,-1,4,-1.0,-1.0,-1,-1,1
3957,39,1,1,2,-1,1,4,-1.0,-1.0,432.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3957,63,1,2,3,-1,1,1,-1.0,-1.0,432.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
3957,9,1,1,4,-1,1,7,44.06,97.9,432.34,90476,1518,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3957,3,1,1,5,-1,1,8,2.32,11.06,432.34,695468,2940,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3957,1,1,2,6,-1,1,8,-1.0,-1.0,432.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
3984,64,1,1,1,-1,0,4,-1.0,-1.0,191.74,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4007,43,1,2,1,-1,0,1,4.09,17.62,175.99,115549,1188,1,0,-1,-1,3,-1.0,-1.0,-1,-1,1
4007,73,1,2,2,-1,1,3,-1.0,-1.0,175.99,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4008,42,1,1,1,-1,0,1,-1.0,-1.0,94.76,-1,-1,0,0,6,6,3,7.96,34.57,20244,1879,1
4015,56,1,1,1,-1,0,1,-1.0,-1.0,77.48,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
4017,43,1,2,1,-1,0,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,1,-1.0,-1.0,-1,-1,1
4017,41,1,1,2,-1,1,1,-1.0,-1.0,383.18,-1,-1,0,0,-1,-1,-1,4.95,17.7,552134,1703,1
4030,50,1,2,1,-1,0,1,-1.0,-1.0,421.49,-1,-1,0,0,-1,-1,-1,0.41,3.63,63996,1468,1
4070,70,1,1,1,-1,0,2,-1.0,-1.0,113.07,-1,-1,0,0,2,1,3,8.36,31.98,396967,1855,2
4070,68,1,2,2,-1,1,3,-1.0,-1.0,113.07,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4090,34,1,1,1,-1,0,2,-1.0,-1.0,2223.05,-1,-1,0,1,3,3,5,29.71,65.53,544833,1673,2
4090,54,1,2,2,-1,1,4,-1.0,-1.0,2223.05,-1,-1,0,1,-1,-1,-1,-1.0,-1.0,-1,-1,0
4095,70,1,2,1,-1,0,1,-1.0,-1.0,93.33,-1,-1,0,0,3,6,3,15.7,54.17,207726,55,1
4101,35,1,2,1,-1,0,4,-1.0,-1.0,427.68,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4101,38,1,1,2,-1,1,1,-1.0,-1.0,427.68,-1,-1,0,0,-1,-1,-1,8.73,34.05,7409,1025,1
4101,8,1,1,3,-1,1,7,0.9,5.68,427.68,55691,1203,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4101,6,1,2,4,-1,1,7,0.9,5.68,427.68,55691,1203,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4106,44,1,2,1,-1,0,1,-1.0,-1.0,347.98,-1,-1,0,0,-1,-1,-1,12.04,37.27,338798,1611,1
4106,42,1,1,2,-1,0,1,-1.0,-1.0,347.98,-1,-1,0,0,-1,-1,-1,17.53,41.71,59054,539,1
4110,42,1,2,1,-1,0,1,-1.0,-1.0,322.58,-1,-1,0,0,-1,-1,-1,7.69,19.13,162306,1137,1
4110,43,1,1,2,-1,0,1,-1.0,-1.0,322.58,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,1
4110,14,1,2,3,-1,0,7,0.63,6.53,322.58,258656,1096,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4110,11,1,2,4,-1,0,7,-1.0,-1.0,322.58,-1,-1,1,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4125,47,1,2,1,-1,0,1,-1.0,-1.0,176.34,-1,-1,0,0,-1,-1,-1,0.87,5.41,1019938,2118,1
4125,46,1,1,2,-1,0,4,-1.0,-1.0,176.34,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4135,64,1,1,1,-1,2,1,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,2.58,17.35,42709,466,1
4135,60,1,2,2,-1,0,4,-1.0,-1.0,121.67,-1,-1,0,0,-1,-1,-1,-1.0,-1.0,-1,-1,0
4136,61,1,2,1,-1,0,1,-1.0,-1.0,231.93,-1,-1,0,0,6,6,3,1.02,7.91,1027049,2252,1
4151,53,1,2,1,-1,0,1,-1.0,-1.0,208.86,-1,-1,0,0,-1,-1,3,7.32,18.6,697755,3013,1
4172,44,1,1,1,-1,0,1,-1.0,-1.0,88.58,-1,-1,0,0,-1,-1,-1,26.91,41.38,624102,3642,1
