day,fhtindx1,fhtindx2,hhno,jtindex,parent,pdpurp,phtindx1,phtindx2,pno,subtrs,tardest,tarorig,tautocost,tautodist,tautotime,tdadtyp,tdpcl,tdtaz,tlvdest,tlvorig,tmodetp,toadtyp,toexpfac,topcl,totaz,tour,tpathtp,tripsh1,tripsh2
1,0,0,18177,0,0,1,0,0,1,0,805,1855,0.0,0.67,8.67,2,779135,2813,1530,800,3,1,438.39,770570,2801,1,0,1,2
1,0,0,18177,0,0,8,0,0,1,0,715,730,0.0,1.48,11.98,4,924534,2817,716,700,1,1,438.39,770570,2801,2,0,1,1
1,0,0,18177,0,0,1,0,0,2,0,825,2035,0.0,19.94,50.09,2,157452,2060,1742,625,3,1,438.39,770570,2801,1,0,2,3
1,0,0,18177,0,0,2,0,0,3,0,1115,1450,0.0,3.81,19.34,3,694277,2827,1430,909,3,1,438.39,770570,2801,1,0,3,1
2,0,0,18177,0,0,1,0,0,1,0,810,1550,0.0,0.67,8.67,2,779135,2813,1540,800,1,1,438.39,770570,2801,1,0,1,1
2,0,0,18177,0,0,8,0,0,1,0,715,730,0.0,1.48,11.98,4,924534,2817,716,700,1,1,438.39,770570,2801,2,0,1,1
2,0,0,18177,0,0,1,0,0,2,0,833,1725,0.0,19.94,50.09,2,157452,2060,1646,756,3,1,438.39,770570,2801,1,0,2,1
2,0,0,18177,0,0,2,0,0,3,0,930,1450,0.0,3.81,19.34,3,694277,2827,1430,910,3,1,438.39,770570,2801,1,0,1,1
1,0,0,18181,0,0,5,0,0,1,0,943,1005,0.0,1.47,9.86,4,988215,2279,950,930,3,1,168.39,999478,2257,1,0,2,3
2,0,0,18181,0,0,8,0,0,1,0,1521,1822,0.0,1.47,9.86,4,988070,2279,1812,1245,3,1,168.39,999478,2257,1,0,4,1
1,0,0,18186,0,0,1,0,0,1,0,657,1648,0.0,18.82,54.12,2,59044,530,1306,619,3,1,120.08,510460,1935,1,0,1,4
1,0,0,18186,0,0,1,0,0,2,1,933,1928,0.0,5.37,22.6,2,431490,1672,1808,906,3,1,120.08,510460,1935,1,0,1,2
1,0,0,18186,0,1,5,0,0,2,0,1427,1445,0.0,1.03,6.56,4,430837,1674,1440,1423,3,2,120.08,431490,1672,2,0,1,1
1,0,0,18186,0,0,7,0,0,2,0,805,815,0.0,3.96,11.26,4,283546,1959,806,758,3,1,120.08,510460,1935,3,0,1,1
1,0,0,18186,0,0,3,0,0,3,0,1330,1641,0.0,7.27,20.76,4,239491,1908,1349,1158,4,1,120.08,510460,1935,1,0,2,2
1,0,0,18186,0,0,5,0,0,3,0,940,1126,0.0,8.01,22.19,4,281294,1444,1050,923,3,1,120.08,510460,1935,2,0,1,2
1,0,0,18186,0,0,2,0,0,4,0,805,1758,0.0,4.07,11.7,3,272478,1956,1508,730,3,1,120.08,510460,1935,1,0,2,4
2,0,0,18186,0,0,1,0,0,1,0,641,1632,0.0,18.82,54.12,2,59044,530,1307,607,3,1,120.08,510460,1935,1,0,1,3
2,0,0,18186,0,0,1,0,0,2,1,924,2014,0.0,5.37,22.6,2,431490,1672,1821,908,3,1,120.08,510460,1935,1,0,1,2
2,0,0,18186,0,1,6,0,0,2,0,1143,1155,0.0,1.03,6.56,4,430837,1674,1152,1140,3,2,120.08,431490,1672,2,0,1,1
2,0,0,18186,0,0,5,0,0,3,0,2114,2143,0.0,4.07,11.7,4,272519,1956,2135,2107,3,1,120.08,510460,1935,1,0,1,1
2,0,0,18186,0,0,8,0,0,3,0,1505,1647,0.0,6.16,24.86,4,14772,1684,1628,1403,3,1,120.08,510460,1935,2,0,2,1
2,0,0,18186,0,0,2,0,0,4,0,707,1428,0.0,4.07,11.7,3,272478,1956,1421,656,3,1,120.08,510460,1935,1,0,1,1
1,0,0,18187,0,0,1,0,0,1,0,840,1450,0.0,21.4,49.5,2,1038582,2627,1400,745,3,1,114.18,1005061,2233,1,0,1,2
1,0,0,18187,0,0,1,0,0,2,0,900,1845,0.0,6.13,17.12,2,985570,2285,1830,845,3,1,114.18,1005061,2233,1,0,1,1
2,0,0,18187,0,0,3,0,0,1,0,930,1735,0.0,7.07,19.14,4,966168,2259,1000,915,5,1,114.18,1005061,2233,1,0,1,13
2,0,0,18187,0,0,1,0,0,2,0,900,1945,0.0,6.13,17.12,2,985570,2285,1930,845,3,1,114.18,1005061,2233,1,0,1,1
1,0,0,18241,0,0,1,0,0,1,0,801,2145,0.0,16.52,32.76,2,993082,2345,1745,730,3,1,108.13,1066014,2406,1,0,1,3
2,0,0,18241,0,0,4,0,0,1,0,1115,1320,0.0,3.0,13.98,4,1033284,2412,1145,1101,3,1,108.13,1066014,2406,1,0,1,4
1,0,0,18256,0,0,1,0,0,1,1,855,2015,0.0,28.73,75.58,2,147577,337,1800,740,3,1,172.52,272984,1918,1,0,1,3
1,0,0,18256,0,1,6,0,0,1,0,1145,1235,0.0,2.33,11.3,4,210522,254,1215,1135,4,2,172.52,147577,337,2,0,1,2
1,0,0,18256,0,0,1,1,0,2,0,938,1900,0.0,23.38,45.65,2,152608,1448,1800,845,4,1,172.52,272984,1918,1,0,2,1
1,0,0,18256,0,0,2,1,0,3,0,908,1510,0.0,3.93,12.17,4,511379,1919,1505,845,8,1,172.52,272984,1918,1,0,1,1
2,0,0,18256,0,0,1,1,0,1,0,855,1940,0.0,28.73,75.58,2,147577,337,1745,745,4,1,172.52,272984,1918,1,0,2,2
2,0,0,18256,0,0,2,1,0,3,0,755,1210,0.0,3.93,12.17,4,511379,1919,1205,745,8,1,172.52,272984,1918,1,0,1,1
2,0,0,18256,0,0,7,0,0,3,0,1340,2140,0.0,3.31,12.41,4,143887,1897,2130,1330,5,1,172.52,272984,1918,2,0,1,1
1,0,0,18267,0,0,1,0,1,1,0,830,1620,0.0,8.4,23.79,2,400396,690,1530,815,4,1,129.26,365298,880,1,0,1,3
1,0,0,18267,0,0,1,0,1,2,0,545,1620,0.0,2.72,10.71,2,444497,804,1550,530,6,1,129.26,365298,880,1,1,1,2
2,0,0,18267,0,0,1,1,2,1,0,840,1622,0.0,8.4,23.79,2,400396,690,1545,814,4,1,129.26,365298,880,1,0,2,2
2,0,0,18267,0,0,7,0,0,1,0,1742,2123,0.0,7.76,25.03,4,3343,739,2100,1720,3,1,129.26,365298,880,2,0,1,1
2,0,0,18267,0,0,1,1,2,2,0,824,1622,0.0,2.72,10.71,2,444497,804,1610,814,4,1,129.26,365298,880,1,0,1,1
1,1,2,18319,0,0,1,0,0,1,0,805,1615,0.0,2.75,10.19,2,505605,1990,1545,800,5,1,164.98,493532,1991,1,0,1,2
1,0,0,18319,0,0,6,0,0,1,0,1750,1800,0.0,0.92,5.67,4,493372,1991,1755,1745,3,1,164.98,493532,1991,2,0,1,1
1,0,0,18319,0,0,1,1,0,2,0,800,1900,0.0,31.57,46.87,2,33380,1668,1815,710,4,1,164.98,493532,1991,1,0,2,1
1,0,0,18319,0,0,2,1,0,3,0,720,1445,0.0,5.14,13.95,3,246122,1988,1412,710,8,1,164.98,493532,1991,1,0,1,1
1,1,2,18319,0,0,2,0,0,4,0,805,1615,0.0,2.75,10.19,3,505605,1990,1545,800,5,1,164.98,493532,1991,1,0,1,2
1,1,2,18319,0,0,2,0,0,5,0,805,1615,0.0,2.75,10.19,3,505605,1990,1545,800,5,1,164.98,493532,1991,1,0,1,2
2,1,2,18319,0,0,1,0,0,1,0,810,1540,0.0,2.75,10.19,2,505605,1990,1530,805,5,1,164.98,493532,1991,1,0,1,1
2,0,0,18319,0,0,1,1,0,2,0,800,1840,0.0,31.57,46.87,2,33380,1668,1800,715,4,1,164.98,493532,1991,1,0,2,1
2,0,0,18319,0,0,2,1,0,3,0,725,1445,0.0,5.14,13.95,3,246122,1988,1412,715,8,1,164.98,493532,1991,1,0,1,1
2,1,2,18319,0,0,2,0,0,4,0,810,1540,0.0,2.75,10.19,3,505605,1990,1530,805,5,1,164.98,493532,1991,1,0,1,1
2,1,2,18319,0,0,2,0,0,5,0,810,1540,0.0,2.75,10.19,3,505605,1990,1530,805,5,1,164.98,493532,1991,1,0,1,1
1,0,0,18320,0,0,1,0,0,1,0,725,1610,0.0,4.43,18.65,2,117147,709,1600,715,3,1,54.97,270338,820,1,0,1,1
1,0,0,18320,0,0,3,0,0,1,0,2127,2138,0.0,1.9,11.27,4,388854,774,2130,1910,5,1,54.97,270338,820,2,0,5,1
1,0,0,18320,0,0,7,0,0,2,0,545,600,0.0,0.71,6.62,4,279076,817,546,535,1,1,54.97,270338,820,1,0,1,1
2,0,0,18320,0,0,1,0,0,1,1,725,1710,0.0,4.43,18.65,2,117147,709,1600,715,3,1,54.97,270338,820,1,0,1,3
2,0,0,18320,0,1,6,0,0,1,0,1315,1455,0.0,9.89,21.72,4,202030,974,1415,1230,4,2,54.97,117147,709,2,0,1,2
2,0,0,18320,0,0,5,0,0,2,0,940,1120,0.0,0.76,6.82,4,279121,848,1000,935,3,1,54.97,270338,820,1,0,1,2
1,0,0,18325,0,0,1,0,0,1,0,800,1830,0.0,7.39,28.02,2,552132,1703,1800,715,4,1,240.65,332286,1760,1,0,1,1
2,0,0,18325,0,0,1,0,0,1,0,803,2215,0.0,7.39,28.02,2,552132,1703,1400,715,4,1,240.65,332286,1760,1,0,1,3
1,0,0,18336,0,0,7,0,0,1,0,1000,1300,0.0,22.85,47.54,4,1172076,2214,1200,900,3,1,80.99,1005587,2134,1,0,1,1
1,0,0,18336,0,0,7,0,0,1,0,1810,1825,0.0,2.91,9.4,4,1004295,2139,1820,1800,3,1,80.99,1005587,2134,2,0,1,1
1,0,0,18336,0,0,7,0,0,1,0,1830,1950,-1.0,-1.0,-1.0,2,-1,-1,1930,1826,3,1,80.99,1005587,2134,3,0,1,1
1,0,0,18336,0,0,9,0,0,1,0,1515,1535,0.0,8.7,20.85,4,1181817,2100,1525,1500,3,1,80.99,1005587,2134,4,0,1,1
2,0,0,18336,1,0,7,0,0,1,0,1505,2000,0.0,2.91,9.4,4,1004295,2139,1700,1500,4,1,80.99,1005587,2134,1,0,1,2
2,0,0,18336,0,0,9,0,0,1,0,1015,1100,0.0,8.7,20.85,4,1181817,2100,1025,1000,3,1,80.99,1005587,2134,2,0,1,2
2,0,0,18336,1,0,7,0,0,2,0,1505,2000,0.0,2.91,9.4,4,1004295,2139,1700,1500,4,1,80.99,1005587,2134,1,0,1,2
1,0,0,18339,0,0,1,0,0,1,0,710,1720,0.0,29.73,54.97,2,457873,1772,1600,600,3,1,110.86,1059612,2167,1,0,1,1
1,0,0,18339,0,0,7,0,0,2,0,1845,2241,-1.0,-1.0,-1.0,2,-1,-1,2200,1810,3,1,110.86,1059612,2167,1,0,1,1
2,0,0,18339,0,0,1,0,0,1,0,640,2130,0.0,29.73,54.97,2,457873,1772,2000,600,3,1,110.86,1059612,2167,1,0,1,1
2,0,0,18339,0,0,7,0,0,2,0,1030,1815,-1.0,-1.0,-1.0,2,-1,-1,1700,910,3,1,110.86,1059612,2167,1,0,1,1
1,0,0,18341,0,0,1,0,0,1,0,845,1715,0.0,8.16,23.05,2,281756,704,1645,715,3,1,68.03,303432,225,1,0,2,1
1,0,0,18341,1,0,7,0,0,1,0,2015,2105,0.0,1.02,7.69,4,30906,275,2045,1930,1,1,68.03,303432,225,2,0,2,1
1,0,0,18341,0,0,1,0,1,2,1,745,1700,0.0,1.93,13.33,2,74337,306,1510,735,4,1,68.03,303432,225,1,0,1,3
1,0,0,18341,0,1,5,0,0,2,0,1240,1250,0.0,0.3,5.61,4,120117,305,1245,1230,1,2,68.03,74337,306,2,0,1,1
1,0,0,18341,1,0,7,0,0,2,0,2015,2105,0.0,1.02,7.69,4,30906,275,2045,1930,1,1,68.03,303432,225,3,0,2,1
1,0,0,18341,0,0,2,0,1,3,0,730,1700,0.0,5.52,16.61,3,143504,8,1545,700,8,1,68.03,303432,225,1,0,1,2
1,0,0,18341,0,0,7,0,0,3,0,1720,1815,0.0,1.52,9.56,4,31116,311,1730,1705,1,1,68.03,303432,225,2,0,1,2
2,0,0,18341,0,0,1,0,0,1,0,725,2115,0.0,8.16,23.05,2,281756,704,1515,620,5,1,68.03,303432,225,1,0,1,5
2,0,0,18341,0,0,1,0,0,2,0,730,2115,0.0,10.26,26.97,4,246368,1551,930,650,5,1,68.03,303432,225,1,0,2,10
2,0,0,18341,0,0,2,0,0,3,0,730,2115,0.0,5.52,16.61,3,143504,8,1345,700,8,1,68.03,303432,225,1,0,1,5
1,0,0,18400,0,0,3,0,0,1,0,1145,1556,0.0,9.21,31.93,4,697710,3013,1238,920,5,1,534.82,701294,2765,1,0,5,5
1,0,0,18400,1,0,7,0,0,1,0,1937,2139,0.0,18.33,48.68,4,16792,1089,2054,1718,4,1,534.82,701294,2765,2,0,2,1
1,0,0,18400,1,0,7,0,0,2,0,1937,2139,0.0,18.33,48.68,4,16792,1089,2054,1718,4,1,534.82,701294,2765,1,0,2,1
2,0,0,18400,2,0,5,0,0,1,0,1758,1900,0.0,4.04,18.2,4,694596,2825,1845,1743,4,1,534.82,701294,2765,1,0,1,1
2,0,0,18400,1,0,8,0,0,1,0,1435,1536,0.0,3.33,14.02,4,941741,2760,1530,1430,4,1,534.82,701294,2765,2,0,1,1
2,0,0,18400,2,0,5,0,0,2,0,1758,1900,0.0,4.04,18.2,4,694596,2825,1845,1743,4,1,534.82,701294,2765,1,0,1,1
2,0,0,18400,1,0,8,0,0,2,0,1435,1536,0.0,3.33,14.02,4,941741,2760,1530,1430,4,1,534.82,701294,2765,2,0,1,1
1,0,0,18412,0,0,1,0,0,1,0,900,1345,0.0,3.09,11.12,2,693796,3347,1210,830,3,1,118.51,914785,3053,1,0,1,2
1,0,0,18412,0,0,1,0,0,2,0,750,1740,0.0,2.02,11.57,2,698814,3019,1300,730,3,1,118.51,914785,3053,1,0,1,3
2,0,0,18412,0,0,1,0,0,1,0,900,1250,0.0,3.09,11.12,2,693796,3347,1230,830,3,1,118.51,914785,3053,1,0,1,1
2,0,0,18412,0,0,1,0,0,2,0,740,1715,0.0,2.02,11.57,2,698814,3019,1700,730,3,1,118.51,914785,3053,1,0,1,1
1,0,0,18414,0,0,4,0,0,1,0,925,1140,0.0,1.36,11.5,4,716709,2933,1130,915,6,1,320.51,716635,2934,1,1,1,1
2,0,0,18414,0,0,8,0,0,1,0,830,945,0.0,2.95,14.73,4,702215,2790,930,815,4,1,320.51,716635,2934,1,0,1,1
1,0,0,18426,0,0,1,0,0,1,0,827,1908,0.0,29.47,68.93,2,246380,1534,1710,700,3,1,115.14,530183,1143,1,0,1,4
2,0,0,18426,0,0,1,0,0,1,0,805,1822,0.0,29.47,68.93,2,246380,1534,1710,700,3,1,115.14,530183,1143,1,0,1,2
1,0,0,18432,0,0,1,0,0,1,0,1200,1330,0.0,12.3,33.15,4,250280,751,1300,1130,3,1,62.08,8459,166,1,0,1,1
1,0,0,18432,0,0,4,0,0,1,0,815,855,0.0,1.75,10.47,4,210168,242,840,730,3,1,62.08,8459,166,2,0,3,1
1,0,0,18432,0,0,4,0,0,1,0,1005,1050,0.0,1.2,9.21,4,558120,233,1030,945,1,1,62.08,8459,166,3,0,1,1
1,0,0,18432,0,0,5,0,0,1,0,1440,1520,0.0,1.25,8.48,4,459580,143,1510,1430,3,1,62.08,8459,166,4,0,1,1
1,0,0,18432,0,0,1,0,0,2,0,800,1820,0.0,8.19,29.2,2,8876,1838,1640,740,3,1,62.08,8459,166,1,0,1,2
2,0,0,18432,0,0,1,0,0,1,0,630,1645,0.0,14.42,42.72,2,549386,1533,1500,600,3,1,62.08,8459,166,1,0,1,2
2,0,0,18432,0,0,1,0,0,2,0,855,1708,0.0,8.19,29.2,2,8876,1838,1615,730,3,1,62.08,8459,166,1,0,2,3
1,0,0,18437,0,0,1,0,0,1,0,744,1709,0.0,11.74,46.15,2,231263,296,1626,648,3,1,55.46,279133,816,1,0,2,1
1,0,0,18437,2,0,5,0,0,1,0,1928,2006,0.0,0.67,7.21,4,351243,848,1959,1920,5,1,55.46,279133,816,2,0,1,1
1,0,0,18437,1,0,8,0,0,1,0,1741,1822,0.0,0.27,5.06,4,422917,816,1820,1740,1,1,55.46,279133,816,3,0,1,1
1,0,0,18437,3,0,5,0,0,2,0,1050,1355,0.0,8.59,35.0,4,421380,431,1205,1030,4,1,55.46,279133,816,1,0,1,3
1,0,0,18437,2,0,5,0,0,2,0,1928,2006,0.0,0.67,7.21,4,351243,848,1959,1920,5,1,55.46,279133,816,2,0,1,1
1,0,0,18437,2,0,3,0,0,3,0,1928,2006,0.0,0.67,7.21,4,351243,848,1959,1920,5,1,55.46,279133,816,1,0,1,1
1,0,0,18437,3,0,5,0,0,3,0,1050,1350,0.0,8.59,35.0,4,421380,431,1205,1040,4,1,55.46,279133,816,2,0,1,3
1,0,0,18437,1,0,8,0,0,3,0,1741,1822,0.0,0.27,5.06,4,422917,816,1820,1740,1,1,55.46,279133,816,3,0,1,1
2,0,0,18437,0,0,1,0,0,1,0,724,1645,0.0,11.74,46.15,2,231263,296,1545,620,2,1,55.46,279133,816,1,0,1,1
2,0,0,18437,0,0,3,0,0,2,0,2205,2230,0.0,12.96,40.16,4,558846,174,2207,2140,5,1,55.46,279133,816,1,0,1,1
2,0,0,18437,0,0,7,0,0,2,0,1410,1805,-1.0,-1.0,-1.0,3,-1,-1,1730,1340,4,1,55.46,279133,816,2,0,1,2
2,0,0,18437,0,0,8,0,0,2,0,1105,1230,0.0,0.83,7.6,4,158669,820,1205,1030,9,1,55.46,279133,816,3,0,1,1
2,0,0,18437,0,0,3,0,0,3,0,1105,1230,0.0,0.34,6.04,4,260135,817,1205,1030,9,1,55.46,279133,816,1,0,1,1
1,0,0,18467,0,0,1,0,0,1,0,900,1900,0.0,21.6,51.83,2,304011,1582,1800,815,5,1,117.31,392223,1002,1,0,1,1
2,0,0,18467,0,0,1,0,0,1,0,900,1900,0.0,21.6,51.83,2,304011,1582,1815,815,3,1,117.31,392223,1002,1,0,1,1
1,0,0,18470,0,0,1,0,0,1,0,545,1455,0.0,13.18,32.62,2,725455,3096,1430,520,4,1,304.32,790887,2766,1,0,1,1
1,0,0,18470,1,0,3,0,0,1,0,1850,1910,0.0,5.32,22.47,4,815287,2976,1853,1815,5,1,304.32,790887,2766,2,0,3,1
1,0,0,18470,2,0,5,0,0,1,0,1935,2030,0.0,6.96,27.48,4,825001,2959,2000,1912,5,1,304.32,790887,2766,3,0,1,1
1,0,1,18470,0,0,1,0,0,2,0,735,1645,0.0,1.46,9.52,2,913493,2770,1630,730,5,1,304.32,790887,2766,1,0,1,1
1,0,0,18470,0,0,4,0,0,2,0,1950,2110,0.0,3.19,16.96,4,694258,2826,2100,1930,4,1,304.32,790887,2766,2,0,1,1
1,0,0,18470,0,0,1,0,0,3,0,805,1600,0.0,7.18,27.09,4,854691,2997,1540,730,4,1,304.32,790887,2766,1,0,2,1
1,0,1,18470,0,0,3,0,0,3,0,1630,1645,0.0,1.46,9.52,4,913493,2770,1640,1625,5,1,304.32,790887,2766,2,0,1,1
1,0,0,18470,1,0,3,0,0,3,0,1825,1910,0.0,1.98,11.6,4,702214,2795,1826,1815,5,1,304.32,790887,2766,3,0,1,3
1,0,0,18470,2,0,5,0,0,3,0,1935,2030,0.0,6.96,27.48,4,825001,2959,2000,1912,5,1,304.32,790887,2766,4,0,1,1
1,0,0,18470,0,0,1,0,0,4,0,1200,1720,0.0,5.88,24.62,2,781725,2930,1700,1130,3,1,304.32,790887,2766,1,0,1,1
1,0,0,18470,0,0,2,0,0,4,0,830,1005,0.0,1.98,11.6,3,937691,2795,1000,825,4,1,304.32,790887,2766,2,0,1,1
1,0,0,18470,1,0,3,0,0,4,0,1825,1910,0.0,1.98,11.6,4,702214,2795,1826,1815,5,1,304.32,790887,2766,3,0,1,3
1,0,0,18470,2,0,5,0,0,4,0,1935,2030,0.0,6.96,27.48,4,825001,2959,2000,1912,5,1,304.32,790887,2766,4,0,1,1
1,0,0,18470,0,0,2,0,0,5,0,715,1430,0.0,1.98,11.6,3,937691,2795,1420,605,5,1,304.32,790887,2766,1,0,2,1
1,0,0,18470,1,0,3,0,0,5,0,1825,1910,0.0,1.98,11.6,4,702214,2795,1826,1815,5,1,304.32,790887,2766,2,0,1,3
2,0,0,18470,0,0,1,0,0,1,0,545,1455,0.0,13.18,32.62,2,725455,3096,1430,520,3,1,304.32,790887,2766,1,0,1,1
2,0,0,18470,0,0,8,0,0,1,0,1800,2100,0.0,9.57,34.3,4,721271,3016,2030,1730,4,1,304.32,790887,2766,2,0,1,1
2,0,0,18470,0,0,1,0,0,2,0,735,1850,0.0,1.46,9.52,2,913493,2770,1600,730,4,1,304.32,790887,2766,1,0,1,3
2,0,0,18470,0,0,8,0,0,2,0,1910,2130,0.0,9.57,34.3,4,721271,3016,2100,1900,4,1,304.32,790887,2766,2,0,1,1
2,0,0,18470,0,0,1,0,0,3,0,800,1600,0.0,7.18,27.09,4,854691,2997,1540,730,4,1,304.32,790887,2766,1,0,2,1
2,0,0,18470,0,0,1,0,0,4,0,1200,1720,0.0,5.88,24.62,2,781725,2930,1700,1130,3,1,304.32,790887,2766,1,0,1,1
2,0,0,18470,0,0,2,0,0,4,0,830,1005,0.0,1.98,11.6,3,937691,2795,1000,825,4,1,304.32,790887,2766,2,0,1,1
2,0,0,18470,0,0,2,0,0,5,0,720,1430,0.0,1.98,11.6,3,937691,2795,1420,605,5,1,304.32,790887,2766,1,0,3,1
1,0,0,18489,0,0,1,0,0,1,0,805,1745,0.0,8.16,27.9,2,207937,1703,1705,728,3,1,205.79,15415,1791,1,0,1,1
1,0,0,18489,0,0,1,0,0,2,0,740,1815,0.0,22.47,60.87,2,41065,505,1715,650,7,1,205.79,15415,1791,1,3,2,2
1,0,0,18489,0,0,2,0,0,3,0,728,1450,0.0,0.84,5.34,3,9328,1791,1435,722,2,1,205.79,15415,1791,1,0,1,1
2,0,0,18489,0,0,1,0,0,1,1,752,1750,0.0,8.16,27.9,2,207937,1703,1705,730,3,1,205.79,15415,1791,1,0,1,2
2,0,0,18489,0,1,6,0,0,1,0,1215,1310,0.0,2.08,8.52,4,81990,1688,1255,1205,3,2,205.79,207937,1703,2,0,1,1
2,0,0,18489,0,0,1,0,0,2,0,740,1815,0.0,22.47,60.87,2,41065,505,1700,650,7,1,205.79,15415,1791,1,3,2,2
2,0,0,18489,0,0,2,0,0,3,0,730,1450,0.0,0.84,5.34,3,9328,1791,1435,725,2,1,205.79,15415,1791,1,0,1,1
1,0,0,18547,0,0,1,0,0,1,0,655,1650,0.0,27.39,59.73,2,397318,726,1530,530,7,1,109.61,232549,1160,1,3,2,2
2,0,0,18547,0,0,1,0,0,1,0,655,1650,0.0,27.39,59.73,2,397318,726,1530,530,7,1,109.61,232549,1160,1,3,2,2
1,0,0,18549,0,0,1,0,0,1,0,1400,1505,0.0,7.03,24.02,4,89699,1261,1445,1115,4,1,77.38,483179,1100,1,0,6,1
2,0,0,18549,0,0,8,0,0,1,0,920,1230,0.0,19.27,39.69,4,700136,2754,1200,900,4,1,77.38,483179,1100,1,0,1,1
1,0,0,18566,0,0,4,0,0,1,0,1500,1540,0.0,0.57,9.02,4,57784,287,1530,1450,3,1,56.87,57635,213,1,0,1,1
1,0,0,18566,0,0,1,0,0,2,0,710,1545,0.0,1.48,8.39,4,489363,113,720,700,3,1,56.87,57635,213,1,0,1,3
1,0,0,18566,0,0,4,0,0,2,0,1730,1930,0.0,7.2,28.39,4,361096,611,1900,1700,3,1,56.87,57635,213,2,0,1,1
2,0,0,18566,0,0,7,0,0,1,0,940,2055,0.0,17.26,37.62,4,1096473,2471,2010,900,3,1,56.87,57635,213,1,0,1,1
2,0,0,18566,0,0,1,0,0,2,0,930,1530,-1.0,-1.0,-1.0,2,-1,-1,1500,730,3,1,56.87,57635,213,1,0,2,1
1,0,0,18570,0,0,1,0,0,1,0,835,1722,0.0,13.56,38.5,4,246433,1554,1645,745,7,1,152.65,1074271,2668,1,3,2,2
1,0,0,18570,0,0,1,0,0,2,0,1030,1723,0.0,50.14,94.36,2,763163,2886,1600,551,3,1,152.65,1074271,2668,1,0,2,1
2,0,0,18570,0,0,1,0,0,1,0,720,1730,0.0,13.56,38.5,4,246433,1554,1630,645,7,1,152.65,1074271,2668,1,3,2,2
2,0,0,18570,0,0,1,0,0,2,0,634,1734,0.0,50.14,94.36,2,763163,2886,1550,524,3,1,152.65,1074271,2668,1,0,1,1
1,0,0,18591,0,0,2,0,0,1,0,752,1633,0.0,8.69,20.31,3,1158069,2252,1051,733,3,1,545.16,1147842,2391,1,0,1,4
1,0,0,18591,0,0,2,0,0,1,0,1853,2036,0.0,8.69,20.31,3,1158069,2252,2021,1836,3,1,545.16,1147842,2391,2,0,1,1
2,0,0,18591,0,0,2,0,0,1,0,748,1643,0.0,8.69,20.31,3,1158069,2252,1046,731,3,1,545.16,1147842,2391,1,0,1,2
1,0,0,18608,0,0,5,0,0,1,0,1335,1534,0.0,2.44,13.22,4,55576,1104,1450,1225,3,1,185.48,465891,1095,1,0,3,3
2,0,0,18608,0,0,5,0,0,1,0,1350,1505,0.0,4.48,14.45,4,217211,1135,1425,1330,3,1,185.48,465891,1095,1,0,1,2
2,0,0,18608,0,0,6,0,0,1,0,1855,1910,0.0,3.46,16.57,4,106172,1123,1900,1845,3,1,185.48,465891,1095,2,0,1,1
1,0,0,18614,0,0,1,0,0,1,0,800,1915,0.0,6.88,18.24,2,89685,1049,1735,735,3,1,240.65,36914,1199,1,0,1,4
2,0,0,18614,0,0,1,0,0,1,0,800,1729,0.0,6.88,18.24,2,89685,1049,1710,740,3,1,240.65,36914,1199,1,0,1,1
1,0,0,18646,0,0,1,0,0,1,1,835,1730,0.0,2.98,12.37,2,1137674,2564,1630,820,3,1,194.56,1137256,2557,1,0,1,2
1,0,0,18646,0,1,6,0,0,1,0,1155,1210,0.0,0.82,5.27,4,1137712,2564,1205,1150,3,2,194.56,1137674,2564,2,0,1,1
1,0,0,18675,0,0,3,0,0,1,0,835,1030,0.0,0.33,5.75,4,1130807,2634,837,830,4,1,170.85,976397,2636,1,0,1,4
1,0,0,18675,0,0,5,0,0,1,0,1435,1600,0.0,2.56,13.06,4,1038569,2627,1540,1045,4,1,170.85,976397,2636,2,0,9,1
1,0,0,18675,0,0,3,0,0,2,0,1250,1600,0.0,6.06,23.06,4,956519,2599,1315,1045,4,1,170.85,976397,2636,1,0,6,5
2,0,0,18675,0,0,1,0,0,1,0,1015,1152,0.0,3.18,15.61,4,1132741,2587,1017,950,4,1,170.85,976397,2636,1,0,2,4
2,0,0,18675,0,0,1,0,0,1,0,1416,1951,0.0,2.21,10.7,2,1133498,2628,1937,1241,3,1,170.85,976397,2636,2,0,2,2
2,0,0,18675,0,0,3,0,0,2,0,955,1152,0.0,0.33,5.75,4,983134,2634,1005,950,4,1,170.85,976397,2636,1,0,1,5
1,0,0,18677,1,0,6,0,0,1,0,1156,1356,0.0,8.94,21.08,4,988149,2283,1252,1100,4,1,83.71,965521,2183,1,0,2,2
1,0,0,18677,1,0,6,0,0,2,0,1156,1356,0.0,8.94,21.08,4,988149,2283,1252,1100,4,1,83.71,965521,2183,1,0,2,2
2,0,0,18677,1,0,4,0,0,1,0,1855,2108,0.0,15.45,28.02,4,1003435,2350,2045,1833,4,1,83.71,965521,2183,1,0,1,1
2,0,0,18677,0,0,7,0,0,1,0,810,1404,0.0,16.58,29.75,4,1150141,2353,1122,735,3,1,83.71,965521,2183,2,0,1,4
2,0,0,18677,1,0,4,0,0,2,0,1855,2108,0.0,15.45,28.02,4,1003435,2350,2045,1833,4,1,83.71,965521,2183,1,0,1,1
1,0,0,18681,0,0,1,0,0,1,1,735,1645,0.0,2.26,13.63,2,117147,709,1630,715,2,1,62.08,423464,643,1,0,1,1
