hh515,hhcu5,hhexpfac,hhftw,hhhsc,hhincome,hhno,hhoad,hhparcel,hhptw,hhret,hhsize,hhtaz,hhuni,hhvehs,hhwkrs,hownrent,hrestype,samptype
0,0,156.13,0,0,35000,14485,0,291221,1,0,1,669,0,1,1,2,3,2
1,0,171.91,1,0,145000,14492,0,303302,1,2,5,226,0,3,4,1,1,2
0,0,93.18,0,0,65000,14495,0,42813,0,2,2,16,0,1,2,1,1,2
0,0,77.48,0,0,75000,14501,0,314434,1,0,1,593,0,1,1,1,1,2
0,0,120.02,0,0,105000,14506,0,349711,1,1,2,343,0,2,2,1,3,2
0,0,151.33,0,0,25000,14509,0,1131987,1,0,1,2579,0,1,1,2,3,2
3,0,145.43,1,0,105000,14513,0,562194,1,0,5,274,0,2,2,1,1,2
0,0,124.16,1,0,175000,14517,0,182929,1,0,2,292,0,2,2,1,1,2
0,0,387.43,1,0,135000,14519,0,257364,2,0,3,1560,0,4,3,1,1,2
0,0,283.42,0,0,25000,14522,1,767814,0,1,2,3191,0,1,2,1,1,2
0,0,118.64,2,0,95000,14523,0,450264,0,0,2,745,0,2,2,1,1,2
0,0,909.77,1,1,35000,14526,0,8662,0,0,2,1838,0,1,2,2,3,2
0,0,141.12,0,0,25000,14535,0,240995,0,1,1,205,0,1,1,1,1,2
1,0,1114.47,1,0,15000,14542,1,22524,0,0,3,1529,0,1,2,2,1,2
0,0,146.83,1,0,115000,14549,0,499301,0,1,2,715,0,3,2,1,1,2
0,0,235.95,1,0,45000,14552,0,203002,0,0,1,1567,0,2,1,1,2,2
0,0,79.89,0,0,115000,14570,1,425407,0,0,1,388,0,1,1,1,3,2
0,0,104.49,2,0,85000,14575,0,533911,0,0,2,312,0,2,2,1,1,2
0,0,215.32,2,0,65000,14584,0,811555,0,0,2,2789,0,2,2,1,1,2
0,0,258.52,1,0,65000,14586,0,335744,1,0,2,1090,0,2,2,1,1,2
0,0,79.73,0,0,55000,14589,0,501130,0,1,1,152,0,1,1,1,3,2
2,1,278.85,1,0,95000,14613,0,463058,1,0,5,1866,0,2,2,1,1,2
0,0,104.49,1,0,85000,14617,0,197517,1,0,2,835,0,2,2,1,1,2
0,0,109.09,1,0,45000,14631,0,414551,0,0,1,166,0,1,1,2,3,2
0,0,151.89,1,0,-1,14635,0,221432,1,0,2,153,0,3,2,1,1,2
0,0,79.31,0,0,135000,14641,0,24105,0,1,1,334,0,2,1,1,1,2
0,0,1031.62,0,0,5000,14645,1,11210,0,0,1,943,0,0,1,2,3,2
0,0,111.1,1,0,55000,14655,0,451014,0,0,1,429,0,3,1,2,3,2
0,0,269.67,0,0,45000,14656,0,446127,0,2,2,1769,0,2,2,1,1,2
0,0,131.36,0,0,35000,14666,0,75692,0,1,1,248,0,1,1,1,1,2
0,0,490.12,2,0,85000,14671,0,488412,0,0,2,802,0,2,2,1,1,2
1,0,656.64,0,0,5000,14673,1,7764,0,1,3,860,0,2,2,1,1,2
0,0,632.56,0,0,15000,14674,0,330894,1,1,2,1813,0,1,2,2,3,2
0,0,54.92,2,0,175000,14675,0,656817,0,0,2,3605,0,2,2,1,1,2
2,2,258.83,1,0,75000,14676,1,1131366,0,0,6,2642,0,2,2,2,3,2
0,0,157.99,1,0,55000,14690,0,779210,0,0,1,2800,0,1,1,1,1,2
0,0,216.27,0,0,45000,14692,0,311790,0,1,1,1012,0,1,1,1,1,2
0,0,260.5,1,0,-1,14706,1,819056,0,0,2,2925,0,2,2,1,1,2
2,0,134.27,1,0,95000,14709,0,362118,1,0,4,718,0,2,2,1,1,2
0,0,401.17,1,0,25000,14710,0,145348,0,1,2,1061,0,2,2,1,1,2
0,0,456.63,1,0,5000,14715,0,558216,1,0,2,231,0,1,2,1,1,2
0,0,188.95,0,0,15000,14716,0,994740,0,1,1,2629,0,1,1,1,1,2
0,0,216.52,0,0,45000,14721,0,765065,0,1,1,2917,0,1,1,1,1,2
1,1,145.43,2,0,135000,14724,0,212861,0,0,4,341,0,2,2,1,1,2
1,0,136.05,2,0,-1,14739,0,349406,0,0,3,345,0,2,2,1,1,2
0,0,324.5,0,0,35000,14741,0,982121,0,2,2,2327,0,1,2,1,1,2
0,0,235.72,2,0,45000,14750,0,397325,0,0,2,70,0,0,2,1,3,2
0,0,973.11,1,0,25000,14753,0,311236,0,0,2,126,1,2,2,2,2,2
1,0,304.89,1,0,85000,14757,1,317566,0,0,3,1859,0,3,2,1,1,2
0,0,456.4,0,0,35000,14762,2,341172,0,0,2,943,0,4,2,1,1,2
0,0,205.19,1,0,25000,14765,0,692960,0,0,1,3345,0,1,1,1,1,2
0,0,207.59,1,0,75000,14769,0,235604,0,0,1,1695,0,1,1,1,1,2
0,0,196.64,1,0,25000,14778,0,500803,0,0,1,149,0,4,1,1,1,2
0,0,234.81,0,0,-1,14781,0,133993,0,2,2,936,0,1,2,1,1,2
0,0,174.44,2,0,95000,14785,0,312169,1,0,3,708,0,3,3,2,1,2
0,0,120.9,0,0,175000,14792,2,447765,0,0,2,103,0,3,2,1,1,2
0,0,134.81,2,0,95000,14800,0,902246,0,0,2,2791,0,2,2,1,1,2
0,0,129.55,1,0,-1,14801,0,151338,1,0,2,392,0,1,2,1,1,2
2,0,284.52,1,0,65000,14812,1,1055296,0,0,4,2453,0,2,2,1,1,2
2,0,258.86,1,0,95000,14827,1,165343,0,0,4,1471,0,3,2,1,1,2
0,0,224.17,2,0,55000,14828,0,892644,0,0,2,3196,0,2,2,1,1,2
0,0,426.21,0,0,25000,14834,1,116308,0,0,1,930,0,1,1,1,1,2
0,0,124.16,2,0,125000,14835,0,402978,0,0,2,396,0,2,2,1,3,2
0,0,582.37,2,0,105000,14840,0,235716,0,0,2,93,0,2,2,1,1,2
0,0,93.92,0,0,55000,14845,0,270114,0,2,2,154,0,2,2,1,1,2
0,0,281.59,0,0,-1,14850,1,277479,0,0,1,681,0,1,1,2,3,2
0,0,194.75,0,0,65000,14857,0,532045,0,2,2,1263,0,2,2,1,1,2
0,0,98.65,1,0,75000,14859,0,358806,0,1,2,480,0,1,2,1,3,2
0,0,121.67,0,0,-1,14861,1,241726,1,0,2,107,0,2,2,1,1,2
0,1,143.98,1,0,105000,14863,1,520052,0,0,3,278,0,1,2,1,1,2
1,0,267.21,1,0,25000,14871,0,115205,0,0,2,713,0,1,1,1,1,2
0,0,415.04,3,0,-1,14875,0,1015163,0,0,3,2581,0,3,3,1,1,2
0,0,97.8,2,0,75000,14880,0,129091,0,0,2,792,0,2,2,1,1,2
0,0,109.09,1,0,45000,14886,0,259746,0,0,1,774,0,1,1,1,1,2
0,0,302.14,0,0,25000,14887,0,565494,0,1,1,1259,0,1,1,2,3,2
0,0,91.79,0,0,45000,14894,0,292340,0,1,1,718,0,1,1,1,1,2
0,0,232.37,0,0,15000,14895,2,497497,0,0,3,282,1,1,3,1,3,2
0,0,280.59,2,1,75000,14902,0,349335,0,0,3,1144,0,2,3,1,1,2
0,0,347.12,1,0,95000,14904,1,947051,0,0,3,2824,1,3,3,1,1,2
0,0,98.36,1,0,175000,14906,0,213692,0,0,1,391,0,1,1,1,2,2
0,0,135.52,1,0,65000,14908,0,409873,0,0,1,1872,0,6,1,1,1,2
0,0,647.37,0,0,25000,14911,0,391404,0,1,1,1852,0,0,1,1,1,2
0,0,235.31,1,0,45000,14916,0,1074673,0,1,2,2307,0,1,2,1,1,2
0,0,145.14,2,0,95000,14918,0,29097,0,0,2,237,0,3,2,1,1,2
0,0,182.55,2,0,-1,14926,0,303306,0,0,3,226,1,6,3,1,1,2
0,0,124.16,1,0,175000,14931,0,362132,1,0,2,718,0,2,2,1,1,2
0,0,178.96,1,0,45000,14941,0,336060,0,0,1,424,0,0,1,1,3,2
0,0,162.37,1,0,85000,14950,0,272308,0,0,1,1564,0,6,1,1,1,2
0,0,124.16,2,0,105000,14960,0,361972,0,0,2,718,0,2,2,2,1,2
0,0,261.4,0,0,55000,14970,2,410235,0,0,2,1667,0,2,2,1,3,2
0,0,171.27,1,0,65000,14975,0,999202,0,0,1,2506,0,1,1,1,1,2
0,0,235.72,1,0,175000,14980,0,453323,0,1,2,1836,0,2,2,1,1,2
0,0,109.09,1,0,45000,14986,0,311810,0,0,1,429,0,1,1,1,3,2
0,0,307.48,1,0,175000,14990,1,348698,0,0,2,1492,0,3,2,1,1,2
0,0,234.41,1,0,45000,14992,0,1016777,1,0,2,2650,0,2,2,1,1,2
0,0,192.99,0,0,55000,14994,0,702223,0,1,1,2794,0,1,1,2,2,2
0,0,90.81,1,0,55000,15011,0,132190,0,0,1,692,0,2,1,1,1,2
0,0,93.92,0,0,55000,15013,1,254423,0,1,2,428,0,2,2,1,3,2
0,0,156.13,1,0,35000,15017,0,92639,0,0,1,410,0,1,1,2,3,2
0,0,343.6,0,0,-1,15025,0,409633,0,2,2,13,0,2,2,1,1,2
0,0,481.3,1,0,35000,15031,0,409238,0,0,1,1073,0,1,1,1,2,2
0,0,141.12,0,0,25000,15036,0,10382,0,1,1,328,0,1,1,1,1,2
0,0,338.58,1,0,-1,15069,1,117376,0,0,2,1467,0,2,2,1,1,2
0,0,118.64,1,0,95000,15071,0,416266,1,0,2,369,0,2,2,1,1,2
0,0,203.36,0,0,25000,15073,1,548894,0,1,2,139,0,3,2,1,1,2
0,0,76.79,0,0,-1,15079,0,223020,0,2,2,98,0,2,2,1,1,2
2,0,137.7,1,0,115000,15085,1,182729,0,0,4,291,0,2,2,1,1,1
0,0,409.58,1,0,15000,15086,0,386611,0,0,1,426,0,0,1,2,3,2
1,1,145.43,1,0,105000,15087,0,292919,1,0,4,123,0,2,2,1,1,2
0,0,156.59,0,0,45000,15088,0,975415,0,1,1,2514,0,1,1,1,1,2
0,1,113.41,1,0,75000,15097,1,421495,0,0,3,425,0,1,2,2,3,2
0,0,135.76,0,0,115000,15103,0,228744,0,1,1,48,0,0,1,2,3,2
0,0,890.63,1,0,15000,15109,0,765837,1,0,2,2810,0,1,2,2,3,2
0,1,189.74,3,0,75000,15110,0,336789,0,0,4,333,0,3,3,1,1,2
0,0,144.52,0,0,95000,15111,0,1089897,1,1,2,2411,0,2,2,1,1,2
0,0,924.97,1,0,25000,15117,0,501551,0,0,1,1536,0,1,1,1,1,2
0,0,109.09,1,0,45000,15128,0,394870,0,0,1,35,0,1,1,1,1,2
0,0,111.45,1,0,65000,15129,1,176037,0,0,2,171,0,2,2,1,1,2
0,0,150.39,1,0,65000,15133,0,1093008,0,1,2,2516,0,2,2,1,2,2
0,0,156.13,1,0,35000,15135,0,41296,0,0,1,548,0,1,1,2,3,2
0,0,194.95,0,0,75000,15136,1,218507,0,0,1,1440,0,1,1,2,3,2
0,0,198.79,0,0,35000,15140,0,253803,1,1,2,803,0,1,2,1,1,2
0,0,90.1,1,0,65000,15141,0,502035,0,0,1,574,0,1,1,1,3,2
0,0,167.72,1,0,25000,15142,0,532374,0,0,1,588,0,1,1,1,1,2
0,0,204.65,1,0,25000,15143,0,370767,0,1,2,49,0,2,2,1,1,2
0,0,137.71,1,0,45000,15145,0,265602,1,0,2,222,0,2,2,2,1,2
0,0,856.26,2,0,-1,15146,0,369201,0,0,3,57,1,3,3,1,1,2
0,0,275.13,1,0,25000,15152,0,291223,0,0,1,669,0,0,1,2,3,2
0,0,210.85,0,0,35000,15166,0,793859,1,1,2,3048,0,2,2,1,1,2
2,0,113.18,1,0,75000,15169,1,303214,0,0,4,226,0,1,2,1,1,2
0,0,80.13,0,0,75000,15176,1,522926,0,1,2,769,0,1,2,1,1,2
0,0,243.41,1,0,85000,15182,0,1062211,1,0,2,2496,0,5,2,1,1,2
3,0,441.36,2,0,125000,15186,0,766125,0,0,5,2812,0,3,2,1,1,2
0,0,224.89,1,0,65000,15188,1,344773,1,0,3,1877,0,2,3,1,1,2
0,0,315.16,0,0,55000,15199,2,526503,0,0,2,1344,0,1,2,1,1,2
0,0,302.14,0,0,25000,15202,0,318106,0,1,1,1818,0,1,1,1,6,2
1,0,337.08,1,1,145000,15204,0,252037,1,0,4,1750,0,3,3,1,1,2
0,0,83.17,0,0,85000,15209,2,419128,0,0,2,355,0,2,2,1,1,2
0,0,674.52,1,0,25000,15212,0,336324,0,0,1,387,0,1,1,2,3,2
0,0,121.67,1,0,175000,15214,0,138580,0,0,2,210,1,2,2,1,1,2
0,0,150.58,0,0,-1,15220,0,306443,0,1,1,396,0,0,1,1,6,2
0,0,117.21,1,0,-1,15221,1,400893,0,0,2,207,0,2,2,1,1,2
0,0,126.81,0,0,35000,15226,1,403868,0,0,1,111,0,1,1,1,1,2
0,0,335.56,2,0,145000,15228,0,342086,0,0,2,1450,0,2,2,1,1,2
0,0,221.37,0,0,135000,15229,0,469019,0,2,2,1867,0,2,2,1,1,2
0,1,407.88,2,0,65000,15232,0,1041260,0,0,3,2656,0,2,2,1,1,2
0,0,77.48,1,0,75000,15234,0,415188,0,0,1,281,0,1,1,1,1,2
0,0,90.1,1,0,65000,15238,0,183552,0,0,1,380,0,1,1,1,3,2
0,0,126.81,0,0,35000,15245,1,332789,0,0,1,166,0,1,1,1,1,2
0,0,82.78,1,0,85000,15256,0,148101,0,0,1,572,0,1,1,1,3,2
0,0,161.73,0,0,35000,15258,0,270171,1,0,1,621,0,1,1,1,2,2
0,0,125.24,1,0,-1,15277,0,130330,0,1,2,387,0,1,2,2,1,2
0,0,79.73,0,0,55000,15281,0,28861,0,1,1,102,0,1,1,1,1,2
0,0,267.49,1,0,175000,15283,1,448932,0,0,3,1343,1,3,3,1,1,2
0,0,94.76,1,0,55000,15284,0,279108,0,0,1,848,0,1,1,1,3,2
0,0,258.52,2,0,65000,15285,0,462686,0,0,2,1878,0,2,2,1,1,2
0,0,141.12,0,0,25000,15293,0,205299,0,1,1,170,0,1,1,1,1,2
0,0,131.36,0,0,35000,15323,0,182926,0,1,1,292,0,1,1,1,1,2
0,1,393.62,1,0,45000,15327,0,296485,1,0,3,1695,0,3,2,1,1,2
0,0,421.49,1,0,-1,15328,0,198934,0,0,1,2060,0,1,1,1,1,2
0,0,123.8,2,0,95000,15329,0,76814,0,0,2,562,0,1,2,1,1,2
0,0,302.14,0,0,25000,15336,0,24340,0,1,1,1470,0,1,1,1,1,2
0,0,202.8,0,0,15000,15344,0,557613,0,0,1,268,1,1,1,2,2,2
0,0,1036.2,1,0,25000,15348,0,146484,0,0,2,363,1,1,2,2,3,2
0,1,112.67,0,0,55000,15350,1,532702,0,0,3,271,1,1,2,2,1,2
1,0,133.32,1,0,125000,15356,1,449423,0,0,3,98,0,2,2,1,1,2
0,0,129.55,2,0,125000,15383,0,404003,0,0,2,109,0,1,2,2,1,2
0,0,124.16,2,0,105000,15400,0,275143,0,0,2,766,0,2,2,1,1,2
0,0,124.16,2,0,175000,15401,0,382210,0,0,2,100,0,2,2,1,1,2
0,0,430.32,1,0,85000,15409,1,413720,0,0,2,1872,0,1,2,1,1,2
0,0,256.11,1,0,35000,15410,0,144718,0,0,1,637,0,0,1,1,3,2
0,0,178.96,1,0,45000,15411,0,506344,0,0,1,607,0,0,1,2,3,2
0,0,103.12,0,0,-1,15423,2,172107,0,0,2,316,0,1,2,1,1,2
0,0,1030.0,1,0,35000,15427,0,38785,0,0,1,130,0,0,1,2,3,2
0,0,280.59,0,0,35000,15428,0,492548,0,1,1,1867,0,1,1,1,1,2
0,0,90.1,1,0,65000,15430,0,46861,0,0,1,391,0,1,1,1,3,2
0,0,156.13,1,0,35000,15437,0,125210,0,0,1,397,0,1,1,2,3,2
0,0,113.73,1,0,65000,15438,0,138826,1,0,2,210,0,2,2,1,1,2
1,0,524.37,0,0,25000,15441,0,954795,1,1,3,2829,0,1,2,1,1,2
0,0,189.64,2,0,85000,15443,0,483316,0,0,2,848,0,2,2,1,3,2
0,0,341.31,0,0,5000,15444,0,122658,0,1,1,1265,0,1,1,2,3,2
0,0,156.13,1,0,35000,15448,0,146849,0,0,1,327,0,1,1,2,2,2
0,0,243.06,0,0,15000,15449,0,1075659,0,1,1,2636,0,1,1,2,3,2
0,0,480.29,1,0,85000,15450,1,454191,0,0,2,158,0,2,2,1,1,2
0,2,138.97,2,0,95000,15454,0,60079,0,0,4,735,0,2,2,1,2,2
0,0,205.19,1,0,25000,15456,0,702198,0,0,1,2794,0,1,1,2,3,2
0,0,461.93,0,0,5000,15463,1,143552,0,0,1,4,0,0,1,2,3,2
0,0,438.75,1,0,45000,15464,0,210784,0,0,1,239,0,1,1,2,2,2
0,0,349.88,0,0,35000,15472,1,107896,0,1,2,928,0,2,2,1,1,2
0,0,77.48,1,0,75000,15473,0,396025,0,0,1,5,0,1,1,1,1,2
2,0,140.52,1,0,115000,15475,0,182055,1,0,4,2,0,2,2,1,1,2
1,0,459.34,2,1,125000,15485,0,1089382,0,0,4,2455,0,3,3,1,1,2
0,0,149.84,1,0,175000,15492,0,484759,1,0,2,742,0,3,2,1,1,2
0,0,696.83,2,0,65000,15500,0,983235,0,0,2,2634,0,2,2,2,1,2
2,0,374.52,1,0,115000,15501,1,155806,0,0,4,1300,0,2,2,1,1,2
0,0,139.44,1,0,55000,15507,0,446756,0,0,1,925,0,2,1,1,1,2
1,1,122.39,2,0,85000,15514,0,405110,0,0,4,27,0,2,2,1,1,2
0,0,461.93,0,0,5000,15521,0,228796,0,1,1,48,0,0,1,3,3,2
0,1,137.98,1,0,145000,15525,1,336644,0,0,3,332,0,2,2,1,1,2
0,0,126.96,1,0,175000,15529,1,125138,0,0,2,585,0,1,2,1,1,2
0,0,148.85,0,0,115000,15538,1,325815,1,0,2,311,0,3,2,1,1,2
2,0,140.52,1,1,105000,15539,1,11495,0,0,6,696,1,2,4,1,1,2
0,0,153.79,0,0,55000,15541,0,1069684,0,2,2,2323,0,2,2,1,2,2
0,1,148.56,1,0,65000,15543,0,182718,0,0,2,27,0,1,1,1,3,2
0,0,105.4,1,0,85000,15544,0,490577,0,1,2,31,0,1,2,1,2,2
0,0,545.47,1,0,65000,15545,0,254083,0,0,2,86,1,1,2,1,1,2
0,0,90.1,1,0,65000,15547,0,126300,0,0,1,722,0,1,1,1,2,2
0,0,135.76,0,0,-1,15550,0,60163,0,1,1,732,0,0,1,2,6,2
0,0,244.9,0,0,45000,15551,0,317481,0,2,2,1854,0,3,2,1,1,2
0,0,146.34,2,0,55000,15552,0,209881,0,0,2,241,0,3,2,1,2,2
0,0,362.34,1,0,65000,15564,0,292958,0,0,1,352,0,1,1,1,3,2
1,2,139.0,1,0,65000,15566,0,298739,1,0,5,132,0,1,2,1,1,2
0,0,194.67,2,0,65000,15570,0,130410,0,0,2,387,0,0,2,2,3,2
0,0,461.93,0,0,5000,15577,0,42682,0,0,1,456,1,0,1,2,3,2
0,0,533.44,1,0,65000,15579,0,178056,1,0,2,387,0,2,2,1,1,2
0,0,376.74,0,0,25000,15585,0,316018,0,1,2,1862,1,2,2,1,1,2
0,0,174.51,1,0,115000,15587,1,982983,0,0,2,2634,0,2,2,2,1,2
0,0,119.61,1,0,55000,15589,0,521936,1,0,2,211,0,2,2,1,1,2
0,1,146.92,2,0,125000,15590,0,352721,0,0,3,98,0,1,2,1,1,2
0,0,93.99,1,0,95000,15591,0,125395,0,0,1,396,0,1,1,1,3,2
0,0,217.82,1,0,115000,15592,0,148200,0,1,2,787,0,2,2,1,1,2
0,0,324.1,0,0,35000,15593,1,556947,1,1,3,1775,0,2,3,1,4,2
0,0,155.45,1,0,55000,15594,0,461865,0,0,1,363,0,0,1,1,3,2
0,0,1170.18,0,0,35000,15652,1,605470,0,0,1,3583,0,1,1,1,2,1
0,1,303.76,2,0,55000,15671,0,648968,0,0,3,3693,0,1,2,1,2,1
0,0,92.12,0,0,35000,15687,2,626298,0,0,2,3577,0,1,2,1,1,1
0,0,86.93,0,0,45000,15726,0,578601,0,1,1,3605,0,1,1,1,1,1
0,0,170.63,0,0,15000,15727,0,621065,0,1,1,3645,0,1,1,2,3,1
0,0,164.52,1,1,95000,15729,1,584977,1,0,4,3509,0,4,4,1,1,1
0,0,133.18,0,0,55000,15738,1,608180,1,0,2,3700,0,2,2,2,1,1
1,0,172.07,0,0,15000,15745,1,648905,0,0,2,3655,0,1,1,2,3,1
0,0,91.81,0,0,35000,15753,1,615212,0,0,1,3507,0,2,1,1,1,1
0,0,49.1,0,0,-1,15777,0,625645,0,2,2,3574,0,2,2,1,1,1
0,0,100.0,1,0,75000,15782,1,650411,1,0,3,3475,0,5,3,1,1,1
1,0,250.15,1,1,145000,15786,0,651576,1,0,4,3520,0,4,3,1,1,1
2,0,215.07,1,0,75000,15789,1,649377,0,0,4,3669,0,4,2,1,1,1
0,0,74.78,0,0,35000,15805,0,602421,0,2,2,3620,0,1,2,2,1,1
2,0,299.15,1,0,45000,15828,1,598602,0,0,4,3467,0,2,2,2,4,1
0,0,341.7,2,0,25000,15829,0,660554,1,0,3,3543,0,2,3,1,1,1
0,0,80.01,0,0,55000,15835,0,642832,0,2,2,3554,0,3,2,1,1,1
0,0,182.04,0,0,15000,15840,0,647264,1,1,2,3509,0,3,2,1,1,1
0,0,95.65,0,0,65000,15848,1,625571,0,0,1,3638,0,1,1,1,1,1
0,0,60.48,0,0,-1,15872,2,619323,0,0,2,3504,0,2,2,1,1,1
1,0,164.25,1,1,95000,15881,0,591171,1,0,4,3697,0,2,3,1,1,1
0,0,130.81,2,0,175000,15882,0,670668,0,0,3,3682,1,3,3,1,1,1
0,0,86.93,0,0,45000,15892,0,637646,0,1,1,3694,0,1,1,1,3,1
0,0,133.98,0,0,45000,15932,0,610450,1,0,1,3468,0,1,1,1,1,1
0,0,68.88,0,0,35000,15951,1,651651,0,1,2,3471,0,2,2,1,1,1
0,0,89.67,2,0,-1,15967,0,583143,0,0,2,3640,0,2,2,1,1,1
2,0,328.21,2,0,45000,15983,0,655844,0,0,4,3544,0,3,2,1,1,1
0,0,74.78,0,0,35000,15994,0,571132,0,2,2,3665,0,1,2,1,1,1
2,0,319.43,0,0,15000,16001,0,648967,0,0,3,3693,1,1,1,2,2,1
0,0,179.57,0,0,15000,16047,2,581448,0,0,2,3588,0,1,2,2,1,1
0,0,1412.92,1,0,35000,16086,1,584146,1,0,3,3518,0,1,3,2,3,1
0,0,136.8,0,0,15000,16102,1,674238,0,0,1,3608,0,0,1,2,2,1
0,0,62.62,2,0,95000,16114,0,618121,0,0,2,3543,0,2,2,1,1,1
0,0,230.95,0,0,15000,16120,0,604638,1,0,1,3582,0,1,1,2,2,1
0,1,303.76,2,0,55000,16124,0,610141,0,0,3,3502,0,1,2,2,1,1
0,0,62.62,1,0,95000,16126,0,591658,1,0,2,3481,0,2,2,1,1,1
0,0,57.17,1,0,95000,16128,1,643712,0,0,2,3502,0,2,2,1,1,1
0,0,120.91,0,0,85000,16132,1,645389,1,1,3,3555,0,2,3,1,1,1
0,0,133.98,0,0,45000,16180,0,607755,1,0,1,3699,0,1,1,1,1,1
0,0,130.81,2,0,125000,16209,1,645496,0,0,3,3666,0,3,3,1,1,1
0,0,95.37,2,0,175000,16241,0,651688,0,0,2,3689,0,3,2,1,1,1
0,0,86.72,0,0,55000,16243,1,630599,0,1,2,3667,0,1,2,1,1,1
0,0,97.82,3,0,95000,16263,0,603896,0,0,3,3573,0,3,3,1,1,1
0,0,91.18,0,0,45000,16291,1,650687,0,0,1,3557,0,2,1,1,1,1
0,0,95.37,2,0,-1,16315,0,628314,0,0,2,3657,0,5,2,1,1,1
0,0,64.33,0,0,145000,16324,2,598198,0,0,2,3468,0,3,2,1,1,1
1,0,191.68,1,0,25000,16336,0,628264,0,0,2,3657,0,2,1,1,1,1
0,0,68.41,0,0,45000,16366,0,618651,0,2,2,3555,0,2,2,1,1,1
0,0,152.47,0,0,25000,16417,0,646064,0,1,1,3642,0,1,1,2,3,1
1,0,107.59,1,0,75000,16422,1,601889,0,0,3,3628,0,2,2,1,1,1
0,0,95.22,2,0,175000,16430,0,635989,0,0,2,3555,0,2,2,1,1,1
0,0,145.78,0,0,-1,16433,0,586527,0,2,2,3536,0,1,2,1,4,1
0,0,68.41,0,0,45000,16437,0,640758,0,2,2,3566,0,2,2,1,1,1
2,0,361.23,1,0,105000,16438,1,620124,0,0,4,3686,0,1,2,1,1,1
0,0,296.83,3,0,-1,16480,1,634454,0,0,4,3524,0,4,4,1,1,1
1,0,332.77,1,0,5000,16498,1,663678,0,0,3,3498,0,2,2,1,1,1
0,0,133.98,1,0,45000,16509,0,607239,0,0,1,3691,0,1,1,1,1,1
1,0,182.92,1,0,115000,16511,0,657911,1,0,3,3673,0,3,2,1,1,1
0,0,299.75,2,0,175000,16529,0,741856,0,0,2,3139,0,2,2,1,1,1
0,0,234.98,1,0,25000,16546,0,579014,0,0,1,3607,0,1,1,1,4,1
0,0,95.22,2,0,115000,16562,0,634732,0,0,2,3524,0,2,2,1,1,1
0,0,129.55,2,0,175000,16565,0,425116,0,0,2,388,0,1,2,1,1,2
0,0,93.65,0,0,55000,16572,0,645760,0,1,1,3593,0,3,1,1,1,1
0,0,134.91,1,0,35000,16574,0,636259,0,0,1,3639,0,1,1,1,1,1
1,0,364.49,0,1,5000,16584,0,625592,1,0,3,3638,0,2,2,1,1,1
0,0,121.67,1,0,175000,16595,1,138801,0,0,2,210,0,2,2,1,1,2
0,0,649.6,0,0,25000,16596,0,987618,3,0,4,2271,1,3,4,1,1,2
0,0,110.75,0,0,65000,16599,2,429994,0,0,2,213,0,3,2,1,1,1
0,0,133.18,1,0,55000,16604,1,629265,0,0,2,3660,0,2,2,1,1,1
0,0,736.78,1,0,35000,16607,0,464570,0,0,2,1040,1,1,2,1,3,2
3,0,473.71,1,0,35000,16613,0,930860,0,0,4,3199,0,1,1,1,1,2
0,0,106.21,2,0,-1,16615,1,359226,0,0,3,110,0,4,3,1,1,2
0,0,98.4,0,0,55000,16623,1,619115,0,1,2,3560,0,2,2,1,1,1
0,0,156.44,1,0,55000,16637,0,645272,0,0,1,3538,0,1,1,2,3,1
0,0,139.13,1,0,65000,16641,0,361713,1,0,2,716,0,5,2,1,1,2
0,0,90.1,1,0,65000,16646,0,500684,0,0,1,322,0,1,1,2,3,2
0,0,130.81,2,0,105000,16667,1,655470,0,0,3,3574,0,4,3,1,1,1
0,0,234.98,1,0,25000,16668,0,600495,0,0,1,3599,0,1,1,1,1,1
0,0,61.13,0,0,125000,16677,0,675323,0,1,1,3668,0,3,1,1,1,1
0,0,76.79,0,0,75000,16681,0,138582,0,2,2,210,0,2,2,1,1,2
0,0,145.08,1,1,-1,16694,1,586919,0,0,3,3522,0,3,3,1,1,1
0,0,87.54,0,0,35000,16705,0,592246,0,1,1,3501,0,1,1,1,4,1
0,0,87.07,1,0,175000,16706,1,646544,0,0,2,3637,0,3,2,1,1,1
0,0,88.58,1,0,75000,16708,0,649800,0,0,1,3495,0,2,1,1,1,1
0,0,115.32,1,0,175000,16715,0,513008,0,0,1,56,0,5,1,1,1,2
0,0,126.01,1,0,35000,16721,0,587854,1,0,2,3555,0,3,2,1,1,1
0,0,61.86,1,0,95000,16728,0,628920,0,0,1,3660,0,2,1,1,1,1
0,0,488.12,0,0,15000,16738,0,77971,0,0,1,997,1,1,1,2,3,2
0,0,130.55,0,0,25000,16762,1,246153,0,0,1,244,0,2,1,1,3,2
1,2,287.79,1,0,75000,16768,1,283446,0,0,5,1725,0,2,2,1,1,2
0,0,95.22,1,0,105000,16773,0,597076,1,0,2,3473,0,2,2,2,1,1
0,0,383.18,2,0,-1,16775,0,16149,0,0,2,999,0,2,2,1,1,2
0,0,118.64,2,0,95000,16778,0,532647,0,0,2,271,0,2,2,1,1,1
0,0,95.37,2,0,105000,16780,0,598145,0,0,2,3486,0,3,2,1,1,1
0,0,118.48,0,0,35000,16781,0,600044,1,0,1,3612,0,1,1,1,1,1
0,0,230.95,0,0,15000,16828,0,607128,1,0,1,3694,0,1,1,1,4,1
