hhno pno day tour jtindex parent subtrs pdpurp tlvorig tardest tlvdest tarorig toadtyp tdadtyp topcl totaz tdpcl tdtaz tmodetp tpathtp tautotime tautocost tautodist tripsh1 tripsh2 phtindx1 phtindx2 fhtindx1 fhtindx2 toexpfac
14104959 2 1 1 0 0 0 3 745 755 805 815 1 4 716578 451 735324 529 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.44
14104959 2 1 2 0 0 0 3 1545 1715 1715 1730 1 4 716578 451 735324 242 4 1 -1.00 -1.00 -1.00 3 1 0 0 0 0 45.44
14104959 2 1 3 0 0 0 7 615 620 620 625 1 4 716578 451 888182 454 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.44
14104959 2 1 4 0 0 0 7 1530 1535 1535 1540 1 4 716578 451 888182 454 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.44
14104960 1 1 1 0 0 0 1 810 830 1755 1825 1 2 716578 452 1161794 655 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 61.92
14104960 2 1 1 0 0 0 1 825 905 1805 1900 1 2 716578 452 1067461 1615 9 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 61.92
14104960 3 1 1 0 0 0 2 810 830 1805 1825 1 3 716578 452 1161854 655 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 61.92
14104961 1 1 1 0 0 0 3 850 855 900 905 1 4 1273214 594 1254279 594 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 1 1 2 0 0 0 5 1730 1735 1800 1805 1 4 1273214 594 977773 623 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 2 1 1 0 0 0 1 830 850 1720 1740 1 2 1273214 594 797163 302 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 2 1 2 0 0 0 7 545 555 715 720 1 4 1273214 594 1186600 602 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 2 1 3 0 0 0 7 1845 1855 2025 2035 1 4 1273214 594 764017 644 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 3 1 1 0 0 0 1 1730 1800 1945 2010 1 4 1273214 594 703336 193 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 3 1 2 0 0 0 2 845 855 1435 1445 1 3 1273214 594 1273695 596 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 3 1 3 0 0 0 7 1630 1645 1645 1700 1 4 1273214 594 794032 620 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 4 1 1 0 0 0 2 850 920 1530 1605 1 3 1273214 594 1252258 644 8 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104961 4 1 2 0 0 0 7 1845 1855 2025 2035 1 3 1273214 594 764017 644 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 126.48
14104963 1 1 1 0 0 0 1 1030 1045 1835 2125 1 2 972996 1567 1067461 1615 4 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 63.49
14104963 1 1 2 0 0 0 3 700 715 720 735 1 4 972996 1567 932516 1551 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 63.49
14104964 1 1 1 0 0 0 1 830 905 1400 1435 1 2 886170 1570 937887 1750 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 153.97
14104964 1 1 2 0 0 0 3 1830 1840 1845 1855 1 4 886170 1570 1008101 1523 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 153.97
14104966 1 1 1 0 0 0 1 1320 1345 1800 1850 1 2 710177 669 1222516 551 6 6 -1.00 -1.00 -1.00 1 1 0 0 0 0 218.28
14104967 1 1 1 0 0 0 1 630 700 1115 1145 1 2 922195 658 852387 584 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 74.45
14104967 2 1 1 0 0 0 1 1200 1300 1930 2030 1 2 922195 658 797163 302 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 74.45
14104968 1 1 1 0 0 0 1 445 510 1400 1715 1 2 735972 697 828982 500 7 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 120.70
14104968 2 1 1 0 0 0 7 1730 1830 1830 1900 1 4 735972 697 1183078 696 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.70
14104968 3 1 1 0 0 0 1 1000 1015 1115 1125 1 4 735972 697 1156662 697 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.70
14104968 3 1 2 0 0 0 7 1730 1830 1830 1900 1 4 735972 697 1183078 696 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 120.70
14104969 1 1 1 0 0 0 1 650 730 1630 1730 1 2 1075007 322 716690 488 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 121.09
14104970 1 1 1 0 0 0 1 900 905 1700 1705 1 2 852131 403 852169 403 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 87.09
14104970 1 1 2 0 0 0 7 1800 1820 1930 1950 1 4 852131 403 829942 442 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 87.09
14104970 2 1 1 0 0 0 1 800 820 1700 1730 1 2 852131 403 716692 487 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 87.09
14104970 2 1 2 0 0 0 7 1800 1820 1930 1950 1 4 852131 403 829942 442 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 87.09
14104970 3 1 1 0 0 0 1 720 1450 2030 2050 1 2 852131 403 772784 163 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 87.09
14104971 1 1 1 0 0 0 1 950 1010 1010 1430 1 4 895335 260 1016899 307 3 1 -1.00 -1.00 -1.00 1 6 0 0 0 0 78.94
14104971 2 1 1 0 0 0 1 540 600 1445 1625 1 2 895335 260 1168443 1881 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 78.94
14104971 2 1 2 0 0 0 5 1650 1705 1715 1730 1 4 895335 260 894170 242 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 78.94
14104972 1 1 1 0 0 0 7 1000 1050 1200 1300 1 4 894325 254 1161236 394 4 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 124.67
14104972 1 1 2 0 0 0 7 1845 1855 1920 1930 1 4 894325 254 835408 167 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 124.67
14104972 2 1 1 0 0 0 4 1645 1655 1700 1710 1 4 894325 254 894096 242 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 124.67
14104972 2 1 2 0 0 0 7 1000 1050 1200 1300 1 4 894325 254 1161236 394 4 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 124.67
14104972 2 1 3 0 0 0 7 1845 1855 1920 1930 1 4 894325 254 835408 167 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 124.67
14104973 1 1 1 0 0 0 1 720 800 1530 1645 1 2 1078529 554 76894 2246 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 54.00
14104973 1 1 2 0 0 0 3 1800 1805 1805 2250 1 4 1078529 554 1078626 553 5 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 54.00
14104974 1 1 1 0 0 0 3 1425 1430 1435 1440 1 4 860325 387 810731 387 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 157.20
14104974 1 1 2 0 0 0 4 1810 1820 1930 1950 1 4 860325 387 1016503 273 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 157.20
14104974 1 1 3 0 0 0 6 1205 1230 1400 1420 1 3 860325 387 909613 383 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 157.20
14104974 2 1 1 0 0 0 2 725 740 1435 1440 1 3 860325 387 810726 387 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 157.20
14104974 2 1 2 0 0 0 4 1810 1820 1930 1950 1 4 860325 387 1016503 273 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 157.20
14104975 1 1 1 0 0 0 1 800 915 1600 1920 1 2 1217070 448 476480 2808 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 25.40
14104977 1 1 1 0 0 0 1 805 810 1725 1745 1 2 1094661 679 916725 691 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 52.52
14104978 1 1 1 0 0 1 1 800 1025 1620 1810 1 2 1242366 624 732274 1031 4 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 29.99
14104978 1 1 2 0 1 0 7 1300 1310 1310 1320 2 4 732274 1031 732168 1031 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 29.99
14104978 1 1 3 0 0 0 7 2100 2105 2105 2115 1 4 1242366 624 993510 623 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 29.99
14104978 2 1 1 0 0 1 1 830 855 1700 1800 1 2 1242366 624 1208283 583 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 29.99
14104978 2 1 2 0 1 0 6 1100 1105 1115 1120 2 3 1208283 583 829139 581 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 29.99
14104979 1 1 1 0 0 0 1 625 705 1530 1805 1 2 900771 748 932558 1551 7 3 -1.00 -1.00 -1.00 2 3 0 0 0 0 29.23
14104980 1 1 1 0 0 0 1 1145 1150 1155 1200 1 4 852109 570 828967 516 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 30.71
14104980 1 1 2 0 0 0 1 1220 1545 2025 2050 1 4 852109 570 717089 1222 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 30.71
14104980 1 1 3 0 0 0 5 1045 1100 1100 1115 1 4 852109 570 829092 483 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 30.71
14104980 1 1 4 0 0 0 7 845 900 1000 1015 1 4 852109 570 1116523 550 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 30.71
14104980 2 1 1 0 0 0 1 705 740 1530 1825 1 2 852109 570 1244914 1124 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 30.71
14104980 2 1 2 0 0 0 7 1900 1915 2000 2015 1 4 852109 570 1116523 550 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 30.71
14104981 1 1 1 0 0 0 1 810 820 900 910 1 2 1208221 580 829216 573 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 65.07
14104981 1 1 2 0 0 0 1 950 1000 1055 1105 1 2 1208221 580 829216 573 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 65.07
14104981 1 1 3 0 0 0 1 1235 1240 1440 1525 1 2 1208221 580 829216 573 1 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 65.07
14104982 1 1 1 0 0 0 1 610 725 1200 1700 1 2 1274402 559 1098877 200 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 64.13
14104982 1 1 2 0 0 0 4 1730 1755 1905 1920 1 4 1274402 559 829659 432 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 64.13
14104982 1 1 3 0 0 0 7 515 530 530 545 1 4 1274402 559 1124667 590 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 64.13
14104984 1 1 1 0 0 0 2 900 1000 1130 1230 1 3 110880 2297 220196 2587 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 117.01
14104984 1 1 2 0 0 0 2 1630 1730 1930 2030 1 3 110880 2297 220196 2587 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 117.01
14104984 2 1 1 0 0 0 1 600 920 1100 1230 1 4 110880 2297 1227003 1565 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 117.01
14104985 2 1 1 0 0 0 2 800 845 1200 1300 1 3 581054 3240 795018 1188 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 146.35
14104985 2 1 2 0 0 0 4 1900 1915 2030 2045 1 4 581054 3240 574000 3285 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 146.35
14104985 3 1 1 0 0 0 2 800 845 1830 2055 1 3 581054 3240 795018 1188 6 3 -1.00 -1.00 -1.00 1 2 0 0 0 0 146.35
14104986 1 1 1 0 0 0 5 1330 1335 1350 1355 1 4 107880 2270 109708 2268 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 131.37
14104986 2 1 1 0 0 0 1 640 720 1640 1755 1 2 107880 2270 1161241 446 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 131.37
14104987 1 1 1 0 0 0 5 840 900 915 930 1 4 1265839 176 829747 400 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 31.29
14104987 1 1 2 0 0 0 7 1125 1140 1140 1205 1 4 1265839 176 763261 176 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 31.29
14104988 1 1 1 0 0 0 4 1050 1115 1725 1750 1 4 894104 242 716679 486 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 51.87
14104988 1 1 2 0 0 0 5 1000 1010 1020 1030 1 4 894104 242 894047 244 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 51.87
14104989 1 1 1 0 0 0 1 635 700 1520 1555 1 2 1063662 398 233618 2625 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 95.25
14104990 1 1 1 0 0 0 3 1120 1245 1250 1410 1 4 1075073 316 902588 328 4 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 74.45
14104990 1 1 2 0 0 0 3 1745 1800 1805 1940 1 4 1075073 316 893089 241 4 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 74.45
14104990 1 1 3 0 0 0 4 1540 1600 1620 1635 1 4 1075073 316 1140191 37 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 74.45
14104990 1 1 4 0 0 0 6 2045 2050 2100 2105 1 4 1075073 316 925504 309 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 74.45
14104991 1 1 1 0 0 0 6 1450 1810 1915 1925 1 3 1171524 316 1015309 363 6 3 -1.00 -1.00 -1.00 2 1 0 0 0 0 41.03
14104991 1 1 2 0 0 0 7 1350 1405 1405 1425 1 4 1171524 316 721349 230 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 41.03
14104991 2 1 1 0 0 0 3 1700 1720 1740 1925 1 4 1171524 316 834010 363 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 41.03
14104991 2 1 2 0 0 0 5 1045 1050 1055 1100 1 4 1171524 316 815469 313 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 41.03
14104991 2 1 3 0 0 0 5 1130 1135 1145 1150 1 4 1171524 316 815469 313 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 41.03
14104991 2 1 4 0 0 0 7 1440 1520 1530 1605 1 4 1171524 316 1054674 1831 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 41.03
14104992 1 1 1 0 0 0 1 1215 1225 1620 1815 1 4 463893 3047 533174 3364 3 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 169.84
14104992 1 1 2 0 0 0 7 2130 2140 2140 2150 1 4 463893 3047 463780 3051 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 169.84
14104993 1 1 1 0 0 0 1 500 600 1435 1535 1 2 583938 3319 1141311 804 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 166.18
14104994 1 1 1 0 0 0 5 1050 1125 1300 1320 1 4 525585 2960 431131 2991 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 95.17
14104994 2 1 1 0 0 0 1 700 725 830 1110 1 2 525585 2960 458668 3048 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 95.17
14104994 2 1 2 0 0 0 1 1210 1305 1345 1530 1 4 506833 2960 408934 2768 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 95.17
14104995 1 1 1 0 0 0 1 1200 1215 2025 2110 1 2 289012 3515 282672 3518 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 137.33
14104995 1 1 2 0 0 0 3 850 910 925 1025 1 4 289012 3515 317391 3563 4 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 137.33
14104996 1 1 1 0 0 0 3 850 905 910 925 1 4 287994 3515 370549 3517 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 228.79
14104996 1 1 2 0 0 0 3 1455 1505 1535 1545 1 4 287994 3515 370549 3517 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 228.79
14104996 1 1 3 0 0 0 3 1735 1740 1915 2020 1 4 287994 3515 290667 3514 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 228.79
14104996 3 1 1 0 0 0 2 850 905 1535 1545 1 3 287994 3515 370549 3517 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 228.79
14104996 3 1 2 0 0 0 2 1735 1740 1915 2020 1 4 287994 3515 290667 3514 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 228.79
14104996 4 1 1 0 0 0 2 850 905 1535 1545 1 3 287994 3515 370549 3517 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 228.79
14104996 4 1 2 0 0 0 2 1735 1740 1915 2020 1 4 287994 3515 290667 3514 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 228.79
14104996 5 1 1 0 0 0 2 850 905 1535 1545 1 3 287994 3515 370549 3517 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 228.79
14104996 5 1 2 0 0 0 2 1735 1740 1915 2020 1 4 287994 3515 290667 3514 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 228.79
14104996 6 1 1 0 0 0 2 1735 1740 1915 2020 1 4 287994 3515 290667 3514 5 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 228.79
14104997 1 1 1 0 0 0 1 950 1135 1430 2215 1 4 802985 2083 712535 2085 4 1 -1.00 -1.00 -1.00 5 7 0 0 0 0 128.94
14104997 2 1 1 0 0 0 3 1615 1625 1630 2215 1 4 802985 2083 918437 2084 4 1 -1.00 -1.00 -1.00 1 6 0 0 0 0 128.94
14104997 2 1 2 0 0 0 5 950 1035 1050 1105 1 4 802985 2083 912434 2085 4 1 -1.00 -1.00 -1.00 3 1 0 0 0 0 128.94
14104998 1 1 1 0 0 0 1 1700 1820 2030 2100 1 2 688663 1675 716840 497 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 110.47
14104998 1 1 2 0 0 0 7 1100 1145 1145 1230 1 4 688663 1675 1258375 1704 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 110.47
14104999 1 1 1 0 0 0 4 1905 1925 1930 1950 1 4 1109947 114 1146438 190 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 124.43
14104999 1 1 2 0 0 0 5 940 1045 1100 1235 1 4 1109947 114 782505 20 1 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 124.43
14104999 2 1 1 0 0 0 4 1905 1925 1930 1950 1 4 1109947 114 1146438 190 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 124.43
14105000 1 1 1 0 0 0 3 700 920 925 1005 1 4 1125178 186 1096921 214 4 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 137.51
14105000 1 1 2 0 0 0 3 1500 1510 1535 1730 1 4 1125178 186 1096921 109 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 137.51
14105002 1 1 1 0 0 0 4 700 740 900 1130 1 4 1079187 145 1208277 606 3 1 -1.00 -1.00 -1.00 1 5 0 0 0 0 38.95
14105003 1 1 1 0 0 0 1 855 930 1520 1710 1 2 1044335 100 853513 187 5 1 -1.00 -1.00 -1.00 3 4 0 0 0 0 838.73
14105003 2 1 1 0 0 0 1 850 905 1735 1750 1 2 1044335 100 793041 1866 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 838.73
14105003 5 1 1 0 0 0 2 855 910 1540 1710 1 3 1044335 100 944774 187 5 1 -1.00 -1.00 -1.00 2 3 0 0 0 0 838.73
14105003 6 1 1 0 0 0 2 855 900 1600 1710 1 3 1044335 100 1242010 187 5 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 838.73
14105004 1 1 1 0 0 0 1 555 645 1540 1630 1 2 1186437 599 1000457 1797 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 146.82
14105004 2 1 1 0 0 0 1 730 900 1730 1900 1 2 1186437 599 913977 1718 6 3 -1.00 -1.00 -1.00 1 1 0 0 0 0 146.82
14105005 1 1 1 0 0 0 1 715 745 1640 1750 1 2 1242366 624 797163 303 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 39.75
14105005 1 1 2 0 0 0 6 1835 1845 2100 2110 1 3 1242366 624 1148829 573 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 39.75
14105006 1 1 1 0 0 0 1 505 510 1215 1220 1 2 852109 570 828970 516 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.37
14105006 1 1 2 0 0 1 1 1300 1305 1735 1740 1 2 852109 570 828970 516 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.37
14105006 1 1 3 0 2 0 1 1410 1425 1500 1515 2 4 828970 516 735295 542 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 45.37
14105006 1 1 4 0 0 0 3 1945 1950 1950 2100 1 4 852109 570 716852 491 4 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 45.37
14105006 2 1 1 0 0 0 1 1040 1110 1925 2100 1 2 852109 570 777864 1628 6 3 -1.00 -1.00 -1.00 1 3 0 0 0 0 45.37
14105007 1 1 1 0 0 0 4 940 950 1100 1110 1 4 829118 574 828971 571 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 29.75
14105008 1 1 1 0 0 0 5 845 1010 1130 1545 1 4 1102830 13 782505 23 3 1 -1.00 -1.00 -1.00 2 4 0 0 0 0 137.51
14105009 1 1 1 0 0 0 1 925 950 1700 1800 1 2 1246682 680 965838 1016 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 52.40
14105009 1 1 2 0 0 0 4 725 740 850 905 1 4 1246682 680 736476 732 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 52.40
14105010 1 1 1 0 0 0 3 800 810 830 1245 1 4 1156865 736 825474 793 5 1 -1.00 -1.00 -1.00 1 4 0 0 0 0 65.21
14105010 2 1 1 0 0 0 2 800 810 1535 1555 1 3 1156865 736 1033284 793 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 65.21
14105010 3 1 1 0 0 0 2 800 810 1535 1555 1 3 1156865 736 1033284 793 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 65.21
14105011 1 1 1 0 0 1 1 1235 1255 2330 2355 1 2 1115581 429 1208217 426 3 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 37.11
14105011 1 1 2 0 1 0 6 1810 1815 1845 1850 2 4 1208217 609 1208223 607 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 37.11
14105012 1 1 1 0 0 0 5 1955 2005 2010 2020 1 4 1035326 423 940724 425 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105012 1 1 2 0 0 0 6 550 710 835 900 1 4 1035326 423 1161276 584 2 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 34.38
14105012 1 1 3 0 0 0 6 1150 1210 1305 1325 1 4 1035326 423 673573 553 2 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 34.38
14105012 1 1 4 0 0 0 7 500 505 505 510 1 4 1035326 423 764272 557 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105012 1 1 5 0 0 0 7 1340 1350 1350 1400 1 4 1035326 423 764272 557 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105012 1 1 6 0 0 0 7 1605 1625 1735 1840 1 4 1035326 423 828955 509 2 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 34.38
14105012 1 1 7 0 0 0 7 1900 1910 1910 1920 1 4 1035326 423 764272 557 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105012 1 1 8 0 0 0 7 2025 2035 2035 2045 1 4 1035326 423 764272 557 1 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105012 2 1 1 0 0 0 1 730 750 1800 1845 1 2 1035326 423 897130 335 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 34.38
14105013 1 1 1 0 0 0 1 1500 1510 1710 1725 1 2 1262252 563 1237008 588 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 104.77
14105014 1 1 1 0 0 0 5 1330 1345 1420 1555 1 4 1276134 793 1189529 864 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 380.54
14105014 1 1 2 0 0 0 7 945 955 1205 1215 1 4 1276134 793 1188871 803 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 380.54
14105015 1 1 1 0 0 0 1 900 910 1130 1135 1 4 1102113 718 856933 769 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 217.27
14105015 1 1 2 0 0 0 1 1150 1230 1350 1705 1 4 1102113 718 833992 381 3 1 -1.00 -1.00 -1.00 1 3 0 0 0 0 217.27
14105015 1 1 3 0 0 0 7 645 655 805 815 1 4 1102113 718 780885 815 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 217.27
14105015 2 1 1 0 0 0 1 830 900 1830 1900 1 2 1102113 718 828888 521 2 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 217.27
14105015 2 1 2 0 0 0 7 645 655 805 815 1 4 1102113 718 780885 815 5 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 217.27
14105015 2 1 3 0 0 0 7 1930 2005 2130 2140 1 4 1102113 718 1052892 719 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 217.27
14105016 1 1 1 0 0 0 5 1500 1520 1550 1555 1 4 692442 350 1113703 335 3 1 -1.00 -1.00 -1.00 2 1 0 0 0 0 479.72
14105016 2 1 1 0 0 0 1 715 740 1830 1850 1 2 692442 350 1057192 761 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 479.72
14105017 1 1 1 0 0 0 1 800 835 1715 1750 1 2 1246227 397 1161303 535 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 248.13
14105017 1 1 2 0 0 0 6 1900 1930 2100 2130 1 3 1246227 397 1073999 101 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 248.13
14105017 2 1 1 0 0 0 1 720 800 1730 1830 1 2 1246227 397 903476 1585 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 248.13
14105017 2 1 2 0 0 0 6 1900 1930 2100 2130 1 3 1246227 397 1073999 101 4 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 248.13
14105018 1 1 1 0 0 2 1 800 835 1715 1935 1 2 1077981 1853 854000 313 3 1 -1.00 -1.00 -1.00 1 2 0 0 0 0 377.47
14105018 1 1 2 0 1 0 1 1000 1035 1120 1150 2 4 854000 313 735381 545 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 377.47
14105018 1 1 3 0 1 0 1 1500 1525 1630 1655 2 4 854000 313 1064774 73 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 377.47
14105019 1 1 1 0 0 0 1 1130 1310 1330 1620 1 4 870533 834 943217 1022 3 1 -1.00 -1.00 -1.00 2 5 0 0 0 0 225.44
14105019 1 1 2 0 0 0 4 1645 1700 1720 1735 1 4 870533 834 1156785 736 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 225.44
14105020 1 1 1 0 0 0 1 810 855 1620 1700 1 2 977719 1878 1227150 629 3 1 -1.00 -1.00 -1.00 1 1 0 0 0 0 540.72
14105020 2 1 1 0 0 0 1 800 850 1535 1620 1 2 977719 1878 829686 10 4 1 -1.00 -1.00 -1.00 2 2 0 0 0 0 540.72
