GEOID,Large_Area,PSRC_TAZ,BKR_TAZ,External_Station,Station_Name,Total_IE,Total_EI,SOV_IE,SOV_EI,HOV_IE,HOV_EI
530530717053014,Pierce Other,3336,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717061001,Pierce Other,3341,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530717061013,Pierce Other,3338,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530717061016,Pierce Other,3360,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530717061028,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717061032,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717071007,Pierce Other,3338,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530717071011,Pierce Other,3363,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717071015,Pierce Other,3363,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530717071021,Pierce Other,3363,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717072006,Pierce Other,3360,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530717072012,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717072015,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717073003,Pierce Other,3338,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717073010,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717073014,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717073020,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530717073022,Pierce Other,3360,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530729061168,Pierce Other,3357,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730011000,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011004,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011007,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011010,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011012,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011016,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730011023,Pierce Other,3457,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730012000,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730012008,Pierce Other,3459,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530730012022,Pierce Other,3459,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730012029,Pierce Other,3459,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730012030,Pierce Other,3459,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013007,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013009,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013012,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013013,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013023,Pierce Other,3457,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730013026,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730014005,Pierce Other,3454,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730014016,Pierce Other,3454,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730014019,Pierce Other,3454,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015002,Pierce Other,3455,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015005,Pierce Other,3455,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530730015008,Pierce Other,3455,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015018,Pierce Other,3455,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530730015020,Pierce Other,3455,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015032,Pierce Other,3455,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015036,Pierce Other,3455,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730015047,Pierce Other,3458,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015048,Pierce Other,3458,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015051,Pierce Other,3458,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015053,Pierce Other,3458,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730015055,Pierce Other,3458,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015061,Pierce Other,3458,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730015071,Pierce Other,3455,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015073,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015081,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730015088,Pierce Other,3456,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730051005,Pierce Other,3439,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530730051011,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730051014,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730052001,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730052017,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730052019,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730052020,Pierce Other,3439,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730052021,Pierce Other,3439,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730053007,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730053009,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730053010,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730054000,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730054001,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730054005,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730054015,Pierce Other,3453,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061004,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061005,Pierce Other,3461,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530730061014,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061021,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061029,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061034,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061044,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061045,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061051,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061057,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061074,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061075,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061083,Pierce Other,3462,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061102,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061104,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061113,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061115,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730061125,Pierce Other,3461,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062001,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062013,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062018,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062020,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062024,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530730062027,Pierce Other,3460,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731081006,Pierce Other,3407,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082003,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082005,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082009,Pierce Other,3430,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731082021,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082022,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082023,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082026,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082028,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731082030,Pierce Other,3430,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731082033,Pierce Other,3430,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731102002,Pierce Other,3377,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731102003,Pierce Other,3379,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731102005,Pierce Other,3379,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731112000,Pierce Other,3380,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731112002,Pierce Other,3380,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731112003,Pierce Other,3380,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731131001,Pierce Other,3423,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731131002,Pierce Other,3426,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731132000,Pierce Other,3424,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731132012,Pierce Other,3425,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731132017,Pierce Other,3425,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731132021,Pierce Other,3425,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731133011,Pierce Other,3425,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731133016,Pierce Other,3426,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731133017,Pierce Other,3426,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731141000,Pierce Other,3438,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731141006,Pierce Other,3438,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731141022,Pierce Other,3438,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731142004,Pierce Other,3357,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731143013,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731143017,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731143018,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731143020,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731143021,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731152000,Pierce Other,3440,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731152005,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731152006,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731152007,Pierce Other,3440,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731161021,Pierce Other,3441,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731162001,Pierce Other,3441,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731171008,Pierce Other,3442,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731171011,Pierce Other,3442,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731172001,Pierce Other,3452,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731172003,Pierce Other,3452,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731172012,Pierce Other,3452,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731172018,Pierce Other,3462,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731181001,Pierce Other,3443,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731181011,Pierce Other,3443,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731181026,Pierce Other,3443,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731182000,Pierce Other,3423,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731182001,Pierce Other,3423,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731182002,Pierce Other,3444,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731182003,Pierce Other,3444,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731182008,Pierce Other,3444,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731182009,Pierce Other,3444,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731182020,Pierce Other,3444,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731191009,Pierce Other,3443,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731191014,Pierce Other,3443,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731192053,Pierce Other,3450,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731192064,Pierce Other,3451,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731192074,Pierce Other,3451,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731211002,Pierce Other,3408,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731211006,Pierce Other,3408,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731211008,Pierce Other,3408,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731211015,Pierce Other,3408,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731212001,Pierce Other,3408,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731212004,Pierce Other,3408,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731222000,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731222007,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731222010,Pierce Other,3411,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731222014,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731222018,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731231006,Pierce Other,3411,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731231013,Pierce Other,3411,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731231019,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731231024,Pierce Other,3424,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731231029,Pierce Other,3411,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731231039,Pierce Other,3425,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731232004,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731232005,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731232006,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731232011,Pierce Other,3411,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731242001,Pierce Other,3428,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731242002,Pierce Other,3428,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731242005,Pierce Other,3428,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731242006,Pierce Other,3428,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731251000,Pierce Other,3427,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731251005,Pierce Other,3427,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731251011,Pierce Other,3427,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731251014,Pierce Other,3429,565,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530731251027,Pierce Other,3429,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731251036,Pierce Other,3427,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731253000,Pierce Other,3427,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530731253002,Pierce Other,3427,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731253004,Pierce Other,3427,565,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530731261003,Pierce Other,3427,565,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530732001007,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732001018,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732001023,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732001031,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732002007,Pierce Other,3462,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732002011,Pierce Other,3462,564,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530732002013,Pierce Other,3451,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732002029,Pierce Other,3463,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003001,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003006,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003008,Pierce Other,3465,564,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530732003038,Pierce Other,3464,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003041,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003067,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003075,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732003094,Pierce Other,3463,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004009,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004038,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004059,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004078,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004083,Pierce Other,3449,564,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530732004097,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004102,Pierce Other,3449,564,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530732004108,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004135,Pierce Other,3466,564,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530732004142,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004154,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004160,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004162,Pierce Other,3466,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004169,Pierce Other,3449,564,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530732004179,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004180,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004186,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004198,Pierce Other,3451,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004212,Pierce Other,3449,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530732004231,Pierce Other,3465,564,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733011008,Pierce Other,3223,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530733011010,Pierce Other,3223,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530733011017,Pierce Other,3223,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733011023,Pierce Other,3223,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530733012002,Pierce Other,3230,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733013057,Pierce Other,3170,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733013064,Pierce Other,3169,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733014003,Pierce Other,3221,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733014007,Pierce Other,3221,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733014011,Pierce Other,3222,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530733014021,Pierce Other,3222,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733014025,Pierce Other,3222,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733021002,Pierce Other,3231,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733021007,Pierce Other,3220,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733021028,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733021030,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733021035,Pierce Other,3220,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733021058,Pierce Other,3231,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733021070,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733022013,Pierce Other,3231,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530733022015,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733022017,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733022024,Pierce Other,3231,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530733023011,Pierce Other,3290,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734041003,Pierce Other,3284,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734041030,Pierce Other,3282,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734041033,Pierce Other,3281,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734042002,Pierce Other,3285,563,3734,SR507,0.16,0.16,0.13,0.13,0.02,0.02
530530734042012,Pierce Other,3285,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734043001,Pierce Other,3282,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734043007,Pierce Other,3282,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734043012,Pierce Other,3283,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734044006,Pierce Other,3281,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734044014,Pierce Other,3281,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734044019,Pierce Other,3281,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734045000,Pierce Other,3281,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734051003,Pierce Other,3287,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734051004,Pierce Other,3287,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734052005,Pierce Other,3286,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734052012,Pierce Other,3286,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734061002,Pierce Other,3289,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734061010,Pierce Other,3289,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734062000,Pierce Other,3287,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734062015,Pierce Other,3287,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734071003,Pierce Other,3235,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734071004,Pierce Other,3235,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734071009,Pierce Other,3236,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734071011,Pierce Other,3236,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734071020,Pierce Other,3237,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734071034,Pierce Other,3237,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734072005,Pierce Other,3241,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734072009,Pierce Other,3241,563,3734,SR507,0.00,0.16,0.00,0.13,0.00,0.02
530530734072010,Pierce Other,3241,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734072012,Pierce Other,3241,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
530530734073010,Pierce Other,3239,563,3734,SR507,0.16,0.00,0.13,0.00,0.02,0.00
