FID,FID_juncti,OBJECTID,ANCILLARYR,ENABLED,PSRCjunctI,JunctionTy,TRANSITSTO,P_RStalls,Modes,FTRdescrip,inServiceD,outService,dateLastUp,EMME2nodeI,EMME2nodeL,DateCreate,LastEditor,EditNotes,Processing,EMME2Dir,EMME2HOV,PSRC_E2ID,ScenarioID,Scen_Node,IsZone,XCoord,YCoord,lat,lon,FID_urbcen,ID,NAME,AREA_FEET,PERIMETER_,PARKING,POPDEN1996,PLANPOP96,JOBS1994,PLANJOBS94,HOUSEUNITS,HUPLAN,FLOORSPC,ACRES,HECTARES,AREA,PERIMETER,ADOPTDATE
2267,5262,60747875,0,1,192256,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,305,n/a,9/30/2011 0:00:00,Stefan,New Centroids,3, ,0,305,107,305,1,1275241.058819999900000,242396.588235000000000,47.6548996,-122.3150024,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2268,20131,60747022,0,1,192259,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,308,n/a,9/30/2011 0:00:00,Stefan,New Centroids,3, ,0,308,107,308,1,1273919.882350000100000,242398.705882000010000,47.6548004,-122.3199997,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2269,12581,60716793,0,1,70582,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74582,0,1276162.235290000000000,242505.176471000010000,47.6552010,-122.3109970,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2270,12560,60716792,0,1,70568,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74568,0,1274421.235290000000000,242530.058824000010000,47.6552010,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2271,12584,60716861,0,1,70556,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74556,0,1275980.000000000000000,242549.588235000000000,47.6553001,-122.3119965,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2272,1609,60716745,0,1,70553,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74553,0,1275700.117649999900000,242559.941175999990000,47.6553993,-122.3130035,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2273,1973,60716932,0,1,70541,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74541,0,1275415.352939999900000,242570.470588000000000,47.6553993,-122.3140030,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2274,2183,60716886,0,1,70525,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74525,0,1274704.117649999900000,242596.117647000010000,47.6553993,-122.3170013,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2275,12583,60716858,0,1,70520,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74520,0,1274573.764710000000000,242601.588235000000000,47.6553993,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2276,12488,60716787,0,1,70517,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74517,0,1274461.764710000000000,242604.176471000010000,47.6553993,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2277,2104,60716885,0,1,70510,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74510,0,1274473.529410000000000,242626.294117999990000,47.6554985,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2278,5569,60748317,0,1,194794,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,5/22/2014 0:00:00,Stefan, ,0, ,0,0,107,198794,0,1278358.176470000100000,242644.117647000010000,47.6557007,-122.3030014,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2279,19695,60750854,0,1,70490,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74490,0,1273836.294120000000000,242691.058824000010000,47.6556015,-122.3209991,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2280,16375,60727607,0,1,70465,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74465,0,1274073.764710000000000,242717.823528999990000,47.6557007,-122.3199997,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2281,1813,60716756,0,1,70461,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74461,0,1274341.235290000000000,242722.294117999990000,47.6557007,-122.3190002,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2282,1907,60716881,0,1,70456,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74456,0,1186060.117649999900000,242727.882352999990000,47.6505013,-122.6770020,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2283,3018,60747744,0,1,194377,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,7/1/2013 0:00:00,Stefan, ,0, ,0,0,107,198377,0,1185057.000000000000000,242761.235294000010000,47.6505013,-122.6809998,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2284,6638,60749447,0,1,70425,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74425,0,1184439.647060000100000,242767.764705999990000,47.6505013,-122.6829987,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2285,12535,60716780,0,1,70421,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74421,0,1184752.529410000000000,242774.176471000010000,47.6505013,-122.6819992,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2286,12462,60716734,0,1,70420,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74420,0,1274099.235290000000000,242774.882352999990000,47.6558990,-122.3199997,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2287,16426,60727603,0,1,70414,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74414,0,1275987.529410000000000,242781.176471000010000,47.6559982,-122.3119965,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2288,16445,60727602,0,1,70400,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74400,0,1275708.764710000000000,242791.058824000010000,47.6559982,-122.3130035,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2289,12352,60716708,0,1,70398,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74398,0,1273838.882350000100000,242792.647059000010000,47.6558990,-122.3209991,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2290,1814,60716763,0,1,70390,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74390,0,1275423.882350000100000,242801.058824000010000,47.6559982,-122.3140030,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2291,1936,60716752,0,1,70386,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74386,0,1183445.764710000000000,242804.117647000010000,47.6505013,-122.6880035,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2292,19905,60744399,0,1,181737,4,0,0,a, ,2000,2050,5/4/2015 0:00:00,0,n/a,6/16/2009 0:00:00,Stefan, ,0, ,0,0,107,185737,0,1274571.705880000000000,242804.882352999990000,47.6559982,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2293,12299,60716707,0,1,70381,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74381,0,1275141.117649999900000,242810.941175999990000,47.6559982,-122.3160019,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2294,12378,60716733,0,1,70377,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74377,0,1274715.529410000000000,242822.352940999990000,47.6559982,-122.3170013,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2295,1673,60716762,0,1,70375,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74375,0,1274582.000000000000000,242823.764705999990000,47.6559982,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2296,12365,60716718,0,1,70371,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74371,0,1274454.235290000000000,242827.294117999990000,47.6559982,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2297,12421,60716706,0,1,70367,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74367,0,1180531.764710000000000,242830.058824000010000,47.6503983,-122.6989975,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2298,6965,60749580,0,1,70365,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74365,0,1180853.823529999900000,242831.823528999990000,47.6503983,-122.6979980,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2299,16327,60727600,0,1,70364,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74364,0,1181837.235290000000000,242835.235294000010000,47.6505013,-122.6940002,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2300,1920,60716750,0,1,70361,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74361,0,1181482.235290000000000,242840.470588000000000,47.6505013,-122.6949997,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2301,12256,60716716,0,1,70360,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74360,0,1182129.882350000100000,242842.176471000010000,47.6506004,-122.6930008,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2302,16405,60727599,0,1,70350,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74350,0,1275991.647060000100000,242865.117647000010000,47.6562004,-122.3119965,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2303,12364,60716775,0,1,70344,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74344,0,1275711.764710000000000,242874.058824000010000,47.6562004,-122.3130035,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2304,12440,60716831,0,1,70340,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74340,0,1275426.882350000100000,242883.235294000010000,47.6562004,-122.3140030,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2305,16392,60727597,0,1,70332,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74332,0,1275142.000000000000000,242892.352940999990000,47.6562004,-122.3160019,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2306,1634,60716748,0,1,70304,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74304,0,1274585.882350000100000,242927.294117999990000,47.6562996,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2307,20959,60751302,0,1,192253,6,0,0,a, ,2000,2050,5/4/2015 0:00:00,302,n/a,9/30/2011 0:00:00,Stefan,New Centroids,3, ,0,302,107,302,1,1277204.470590000000000,242948.882352999990000,47.6565018,-122.3069992,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2308,12422,60716713,0,1,70228,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74228,0,1275999.882350000100000,243088.941175999990000,47.6567993,-122.3119965,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2309,1714,60716828,0,1,70223,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74223,0,1275720.117649999900000,243099.705882000010000,47.6567993,-122.3130035,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2310,1937,60716767,0,1,70219,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74219,0,1275435.352939999900000,243110.235294000010000,47.6567993,-122.3140030,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2311,898,60716306,0,1,70199,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74199,0,1274752.000000000000000,243135.588235000000000,47.6568985,-122.3170013,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2312,1711,60716759,0,1,70190,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74190,0,1274593.764710000000000,243141.470588000000000,47.6568985,-122.3180008,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2313,1307,60716421,0,1,70103,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74103,0,1277844.882350000100000,243244.411765000000000,47.6572990,-122.3050003,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2314,12032,60716042,0,1,70084,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74084,0,1276585.647060000100000,243283.176471000010000,47.6573982,-122.3099976,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
2315,12321,60716459,0,1,70077,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0,0,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74077,0,1182192.117649999900000,243299.294117999990000,47.6517982,-122.6930008,27,0,Silverdale,0.000000000000000,0.000000000000000,0,0,0,0,0,0,0,0.000000000000000,848.102999999999950,0.000000000000000,0.000000000000000,0.000000000000000, 
2316,12174,60716458,0,1,70052,4,0,0,a,   0,1995,2050,5/4/2015 0:00:00,0, ,12/30/1899 0:00:00,Stefan, ,0, ,0,0,107,74052,0,1274879.764710000000000,243350.588235000000000,47.6575012,-122.3170013,9,0,Seattle University Community,33413869.989999998000000,35794.974000000002000,0,17906,21013,31427,39927,0,0,0.000000000000000,767.080000000000040,310.425999999999990,33413869.989999998000000,35794.974000000002000, 
